id,annex_code,scientific_name_original,gbif_scientificName,relation_to_annexspecies
5612,EUR-DIR-HAB_Annex II,Lucanus cervus,"Lucanus cervus (Linnaeus, 1758)",match with annexspecies
1849,EUR-DIR-HAB_Annex II,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825",match with annexspecies
4134,EUR-DIR-HAB_Annex II,Vertigo angustior,"Vertigo angustior Jeffreys, 1830",match with annexspecies
4136,EUR-DIR-HAB_Annex II,Vertigo moulinsiana,"Vertigo moulinsiana (Dupuy, 1849)",match with annexspecies
1616,EUR-DIR-HAB_Annex II,Luronium natans (L.) Raf.,Luronium natans Raf.,match with annexspecies
1607,EUR-DIR-HAB_Annex II,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,match with annexspecies
1425,EUR-DIR-HAB_Annex II,Apium repens (Jacq.) Lag.,Apium repens (Jacq.) Lag.,match with annexspecies
25097,EUR-DIR-HAB_Annex IV,Cricetus cricetus (except the Hungarian populations),"Cricetus cricetus (Linnaeus, 1758)",match with annexspecies
3641,EUR-DIR-HAB_Annex IV,Lutra lutra,"Lutra lutra (Linnaeus, 1758)",match with annexspecies
1342,EUR-DIR-HAB_Annex IV,Coronella austriaca,"Coronella austriaca Laurenti, 1768",match with annexspecies
1334,EUR-DIR-HAB_Annex IV,Triturus cristatus (Triturus cristatus cristatus),"Triturus cristatus (Laurenti, 1768)",match with annexspecies
1322,EUR-DIR-HAB_Annex IV,Alytes obstetricans,"Alytes obstetricans (Laurenti, 1768)",match with annexspecies
1328,EUR-DIR-HAB_Annex IV,Rana arvalis,"Rana arvalis Nilsson, 1842",match with annexspecies
1327,EUR-DIR-HAB_Annex IV,Pelobates fuscus,"Pelobates fuscus (Laurenti, 1768)",match with annexspecies
1325,EUR-DIR-HAB_Annex IV,Bufo calamita,"Bufo calamita Laurenti, 1768",match with annexspecies
1326,EUR-DIR-HAB_Annex IV,Hyla arborea,"Hyla arborea (Linnaeus, 1758)",match with annexspecies
1849,EUR-DIR-HAB_Annex IV,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825",match with annexspecies
1616,EUR-DIR-HAB_Annex IV,Luronium natans (L.) Raf.,Luronium natans Raf.,match with annexspecies
1607,EUR-DIR-HAB_Annex IV,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,match with annexspecies
1425,EUR-DIR-HAB_Annex IV,Apium repens (Jacq.) Lag.,Apium repens (Jacq.) Lag.,match with annexspecies
49380,EUR-DIR-BIR_Annex I,Gavia stellata,"Gavia stellata (Pontoppidan, 1763)",match with annexspecies
46918,EUR-DIR-BIR_Annex I,Gavia arctica,"Gavia arctica (Linnaeus, 1758)",match with annexspecies
46919,EUR-DIR-BIR_Annex I,Gavia immer,"Gavia immer (Brunnich, 1764)",match with annexspecies
49468,EUR-DIR-BIR_Annex I,Podiceps auritus,"Podiceps auritus (Linnaeus, 1758)",match with annexspecies
3459,EUR-DIR-BIR_Annex I,Botaurus stellaris,"Botaurus stellaris (Linnaeus, 1758)",match with annexspecies
2081,EUR-DIR-BIR_Annex I,Ixobrychus minutus,"Ixobrychus minutus (Linnaeus, 1766)",match with annexspecies
3601,EUR-DIR-BIR_Annex I,Nycticorax nycticorax,"Nycticorax nycticorax (Linnaeus, 1758)",match with annexspecies
2032,EUR-DIR-BIR_Annex I,Egretta garzetta,"Egretta garzetta (Linnaeus, 1766)",match with annexspecies
,EUR-DIR-BIR_Annex I,Egretta alba (Ardea alba),"Egretta alba (Linnaeus, 1758)",match with annexspecies
3445,EUR-DIR-BIR_Annex I,Ardea purpurea,"Ardea purpurea Linnaeus, 1766",match with annexspecies
2055,EUR-DIR-BIR_Annex I,Ciconia nigra,"Ciconia nigra (Linnaeus, 1758)",match with annexspecies
2040,EUR-DIR-BIR_Annex I,Ciconia ciconia,"Ciconia ciconia (Linnaeus, 1758)",match with annexspecies
2881,EUR-DIR-BIR_Annex I,Platalea leucorodia,"Platalea leucorodia Linnaeus, 1758",match with annexspecies
3432,EUR-DIR-BIR_Annex I,Cygnus cygnus,"Cygnus cygnus (Linnaeus, 1758)",match with annexspecies
3518,EUR-DIR-BIR_Annex I,Anser erythropus,"Anser erythropus (Linnaeus, 1758)",match with annexspecies
3462,EUR-DIR-BIR_Annex I,Branta leucopsis,"Branta leucopsis (Bechstein, 1803)",match with annexspecies
3463,EUR-DIR-BIR_Annex I,Branta ruficollis,"Branta ruficollis Pallas, 1769",match with annexspecies
3456,EUR-DIR-BIR_Annex I,Aythya nyroca,"Aythya nyroca (Güldenstädt, 1770)",match with annexspecies
,EUR-DIR-BIR_Annex I,Mergus albellus (Mergellus albellus),"Mergus albellus Linnaeus, 1758",match with annexspecies
3614,EUR-DIR-BIR_Annex I,Pandion haliaetus,"Pandion haliaetus (Linnaeus, 1758)",match with annexspecies
3575,EUR-DIR-BIR_Annex I,Pernis apivorus,"Pernis apivorus (Linnaeus, 1758)",match with annexspecies
3536,EUR-DIR-BIR_Annex I,Milvus migrans,"Milvus migrans (Boddaert, 1783)",match with annexspecies
3537,EUR-DIR-BIR_Annex I,Milvus milvus,"Milvus milvus (Linnaeus, 1758)",match with annexspecies
2068,EUR-DIR-BIR_Annex I,Haliaeetus albicilla,"Haliaeetus albicilla (Linnaeus, 1758)",match with annexspecies
2045,EUR-DIR-BIR_Annex I,Circus cyaneus,"Circus cyaneus (Linnaeus, 1766)",match with annexspecies
2046,EUR-DIR-BIR_Annex I,Circus pygargus,"Circus pygargus (Linnaeus, 1758)",match with annexspecies
2857,EUR-DIR-BIR_Annex I,Falco columbarius,"Falco columbarius Linnaeus, 1758",match with annexspecies
2859,EUR-DIR-BIR_Annex I,Falco peregrinus,"Falco peregrinus, 1771",match with annexspecies
,EUR-DIR-BIR_Annex I,Tetrao tetrix tetrix,Tetrao tetrix tetrix,match with annexspecies
2063,EUR-DIR-BIR_Annex I,Grus grus,"Grus grus (Linnaeus, 1758)",match with annexspecies
2896,EUR-DIR-BIR_Annex I,Porzana porzana,"Porzana porzana Linnaeus, 1758",match with annexspecies
2897,EUR-DIR-BIR_Annex I,Porzana pusilla,"Porzana pusilla (Pallas, 1776)",match with annexspecies
3428,EUR-DIR-BIR_Annex I,Crex crex,"Crex crex (Linnaeus, 1758)",match with annexspecies
2071,EUR-DIR-BIR_Annex I,Himantopus himantopus,"Himantopus himantopus (Linnaeus, 1758)",match with annexspecies
23751,EUR-DIR-BIR_Annex I,Charadrius morinellus (Eudromias morinellus),"Charadrius morinellus Linnaeus, 1758",match with annexspecies
2884,EUR-DIR-BIR_Annex I,Pluvialis apricaria,"Pluvialis apricaria (Linnaeus, 1758)",match with annexspecies
3567,EUR-DIR-BIR_Annex I,Philomachus pugnax,"Philomachus pugnax (Linnaeus, 1758)",match with annexspecies
2097,EUR-DIR-BIR_Annex I,Gallinago media,"Gallinago media (Latham, 1787)",match with annexspecies
49511,EUR-DIR-BIR_Annex I,Limosa lapponica,"Limosa lapponica (Linnaeus, 1758)",match with annexspecies
2902,EUR-DIR-BIR_Annex I,Tringa glareola,"Tringa glareola Linnaeus, 1758",match with annexspecies
49514,EUR-DIR-BIR_Annex I,Phalaropus lobatus,"Phalaropus lobatus (Linnaeus, 1758)",match with annexspecies
49502,EUR-DIR-BIR_Annex I,Larus melanocephalus,"Larus melanocephalus Temminck, 1820",match with annexspecies
49477,EUR-DIR-BIR_Annex I,Sterna sandvicensis,"Sterna sandvicensis Latham, 1787",match with annexspecies
49474,EUR-DIR-BIR_Annex I,Sterna dougallii,"Sterna dougallii Montagu, 1813",match with annexspecies
49467,EUR-DIR-BIR_Annex I,Sterna hirundo,"Sterna hirundo Linnaeus, 1758",match with annexspecies
49476,EUR-DIR-BIR_Annex I,Sterna paradisaea,"Sterna paradisaea Pontoppidan, 1763",match with annexspecies
49464,EUR-DIR-BIR_Annex I,Sterna albifrons,"Sterna albifrons Pallas, 1764",match with annexspecies
46917,EUR-DIR-BIR_Annex I,Chlidonias niger,"Chlidonias niger (Linnaeus, 1758)",match with annexspecies
3448,EUR-DIR-BIR_Annex I,Asio flammeus,"Asio flammeus (Pontoppidan, 1763)",match with annexspecies
3482,EUR-DIR-BIR_Annex I,Caprimulgus europaeus,"Caprimulgus europaeus Linnaeus, 1758",match with annexspecies
3501,EUR-DIR-BIR_Annex I,Alcedo atthis,"Alcedo atthis (Linnaeus, 1758)",match with annexspecies
2031,EUR-DIR-BIR_Annex I,Dryocopus martius,"Dryocopus martius (Linnaeus, 1758)",match with annexspecies
2142,EUR-DIR-BIR_Annex I,Lullula arborea,"Lullula arborea (Linnaeus, 1758)",match with annexspecies
3507,EUR-DIR-BIR_Annex I,Anthus campestris,"Anthus campestris (Linnaeus, 1758)",match with annexspecies
2145,EUR-DIR-BIR_Annex I,Luscinia svecica,"Luscinia svecica (Linnaeus, 1758)",match with annexspecies
2122,EUR-DIR-BIR_Annex I,Acrocephalus paludicola,"Acrocephalus paludicola (Vieillot, 1817)",match with annexspecies
2945,EUR-DIR-BIR_Annex I,Sylvia nisoria,"Sylvia nisoria (Bechstein, 1792)",match with annexspecies
2089,EUR-DIR-BIR_Annex I,Ficedula parva,"Ficedula parva (Bechstein, 1792)",match with annexspecies
2035,EUR-DIR-BIR_Annex I,Lanius collurio,"Lanius collurio Linnaeus, 1758",match with annexspecies
2098,EUR-DIR-BIR_Annex I,Emberiza hortulana,"Emberiza hortulana Linnaeus, 1758",match with annexspecies
45928,BXL-ORD-2012_Annex II.2,Alle europese soorten Mammalia,Mammalia,not in annexspecies
45925,BXL-ORD-2012_Annex II.2,Alle Europese soorten Aves,Aves,not in annexspecies
45929,BXL-ORD-2012_Annex II.2,Alle Europese soorten Reptilia,Reptilia,not in annexspecies
45924,BXL-ORD-2012_Annex II.2,Alle Europese soorten Amphibia,Amphibia,not in annexspecies
,BXL-ORD-2012_Annex II.2,Acipenser naccarii,"Acipenser naccarii Bonaparte, 1836",not in annexspecies
,BXL-ORD-2012_Annex II.2,Huso huso,"Huso huso (Linnaeus, 1758)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Aphanius iberus,"Aphanius iberus (Valenciennes, 1846)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Valencia hispanica,"Valencia hispanica (Valenciennes, 1846)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Valencia leutoruneuxi,"Valencia letourneuxi (Sauvage, 1880)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Anaecypris hispanica,"Anaecypris hispanica (Steindachner, 1866)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Phoxinus percnurus,"Phoxinus percnurus (Pallas, 1814)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Umbra krameri,"Umbra krameri Walbaum, 1792",not in annexspecies
,BXL-ORD-2012_Annex II.2,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Gymnocephalus baloni,"Gymnocephalus baloni Holcík & Hensel, 1974",not in annexspecies
,BXL-ORD-2012_Annex II.2,Romanichtys valsanicola,"Romanichthys valsanicola Dumitrescu, Bănărescu & Stoica, 1957",not in annexspecies
,BXL-ORD-2012_Annex II.2,Zingel asper,"Zingel asper (Linnaeus, 1758)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pomatoschistus canestrini,"Pomatoschistus canestrinii (Ninni, 1883)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pomatoschistus tortonesi (Med. ),"Pomatoschistus tortonesei Miller, 1968",not in annexspecies
,BXL-ORD-2012_Annex II.2,Lethenteron zanandrai,"Lethenteron zanandreai (Vladykov, 1955)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Mobula mobular,"Mobula mobular (Bonnaterre, 1788)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Bolbelasmus unicornis,"Bolbelasmus unicornis (Schrank, 1789)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Buprestis splendens,"Buprestis splendens Fabricius, 1775",not in annexspecies
,BXL-ORD-2012_Annex II.2,Carabus bessarabicus,"Carabus bessarabicus Fischer Von Waldheim, 1823",not in annexspecies
,BXL-ORD-2012_Annex II.2,Carabus hampei,"Carabus hampei Kuster, 1846",not in annexspecies
,BXL-ORD-2012_Annex II.2,Carabus hungaricus,"Carabus hungaricus Fabricius, 1792",not in annexspecies
,BXL-ORD-2012_Annex II.2,Carabus olympiae,"Carabus olympiae Sella, 1855",not in annexspecies
,BXL-ORD-2012_Annex II.2,Carabus variolosus,"Carabus variolosus Fabricius, 1787",not in annexspecies
,BXL-ORD-2012_Annex II.2,Carabus zawadszkii,"Carabus zawadzkii Kraatz, 1854",not in annexspecies
,BXL-ORD-2012_Annex II.2,Cucujus cinnaberinus,"Cucujus cinnaberinus (Scopoli, 1763)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Dorcadion fulvum cervae,"Dorcadion fulvum cervae Breuning, 1962",not in annexspecies
,BXL-ORD-2012_Annex II.2,Duvalius gebhardti,"Duvalius gebhardti (Bokor, 1926)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Duvalius hungaricus,"Duvalius hungaricus (Csiki, 1903)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Leptodirus hochenwarti,"Leptodirus hochenwarti Schmidt, 1832",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pilemia tigrina,"Pilemia tigrina Sama, 2003",not in annexspecies
,BXL-ORD-2012_Annex II.2,Phryganophilus ruficollis,"Phryganophilus ruficollis (Fabricius, 1798)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Probaticus subrugosus,"Probaticus subrugosus (Duftschmidt, 1812)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Propomacrus cypriacus,"Propomacrus cypriacus Alexis & Makris, 2002",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pseudogaurotina excellens,"Pseudogaurotina excellens (Brancsik, 1874)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pseudoseriscius cameroni,"Pseudoseriscius cameroni (Reitter, 1902)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pytho kolwensis,"Pytho kolwensis Sahlberg, 1833",not in annexspecies
,BXL-ORD-2012_Annex II.2,Rosalia alpina,"Rosalia alpina (Linné, 1758)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Apatura metis,"Apatura metis Freyer, 1829",not in annexspecies
,BXL-ORD-2012_Annex II.2,Arytrura musculus,"Arytrura musculus (Menetries, 1859)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Chondrosoma fiduciarium,"Chondrosoma fiduciaria Anker, 1854",not in annexspecies
,BXL-ORD-2012_Annex II.2,Coenonympha oedippus,"Coenonympha oedippus (Fabricius, 1787)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Colias myrmidone,"Colias myrmidone (Esper, 1781)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Cucullia mixta,"Cucullia mixta Freyer, 1841",not in annexspecies
,BXL-ORD-2012_Annex II.2,Dioszeghyana schmidtii,"Dioszeghyana schmidti (Dioszeghy, 1935)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Erannis ankeraria,"Erannis ankeraria (Staudinger, 1861)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Erebia calcaria,"Erebia calcaria Lorkovic, 1953",not in annexspecies
,BXL-ORD-2012_Annex II.2,Erebia christi,"Erebia christi Ratzer, 1890",not in annexspecies
,BXL-ORD-2012_Annex II.2,Erebia sudetica,"Erebia sudetica Staudinger, 1861",not in annexspecies
,BXL-ORD-2012_Annex II.2,Fabriciana elisa,"Fabriciana elisa (Godart, 1824)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Glyphipterix loricatella,"Glyphipterix loricatella (Treitschke, 1833)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Gortyna borelii lunata,"Gortyna borelii lunata Freyer, 1839",not in annexspecies
,BXL-ORD-2012_Annex II.2,Hyles hippophaes,"Hyles hippophaes (Esper, 1789)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Hypodryas maturna,"Hypodryas maturna Linnaeus, 1761",not in annexspecies
,BXL-ORD-2012_Annex II.2,Leptidea morsei,"Leptidea morsei (Fenton, 1882)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Lignyoptera fumidaria,"Lignyoptera fumidaria (Hubner, 1825)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Lycaena helle,"Lycaena helle (Denis & Schiffermuller, 1775)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Melanargia arge,"Melanargia arge (Sulzer, 1776)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Nymphalis vaualbum,"Nymphalis vaualbum (Denis & Schiffermuller, 1775)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Papilio alexanor,"Papilio alexanor Esper, 1800",not in annexspecies
,BXL-ORD-2012_Annex II.2,Papilio hospiton,"Papilio hospiton Guenee, 1839",not in annexspecies
,BXL-ORD-2012_Annex II.2,Parnassius mnemosyne,"Parnassius mnemosyne (Linnaeus, 1758)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Phyllometra culminaria,"Phyllometra culminaria (Eversmann, 1843)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Plebicula golgus,"Plebicula golgus (Hübner, 1803/18)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Polymixis rufocincta isolata,"Polymixis rufocincta isolata L.Ronkay & Uherkovich, 1983",not in annexspecies
,BXL-ORD-2012_Annex II.2,Polyommatus eroides,"Polyommatus eroides (Frivaldszky & I., 1835)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Polyommatus humedasae,"Polyommatus humedasae Toso & Balletto, 1976",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pseudophilotes bavius,"Pseudophilotes bavius (Eversmann, 1832)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Xylomoia strix,"Xylomoia strix Mikkola, 1980",not in annexspecies
,BXL-ORD-2012_Annex II.2,Zerynthia polyxena,"Zerynthia polyxena (Denis & Schiffermuller, 1775)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Apteromantis aptera,"Apteromantis aptera Fuente, 1894",not in annexspecies
,BXL-ORD-2012_Annex II.2,Brachythemis fuscopalliata,"Brachythemis fuscopalliata Selys, 1887",not in annexspecies
,BXL-ORD-2012_Annex II.2,Calopteryx syriaca,"Calopteryx syriaca Rambur, 1842",not in annexspecies
,BXL-ORD-2012_Annex II.2,Coenagrion freyi,"Coenagrion freyi Bilek, 1954",not in annexspecies
,BXL-ORD-2012_Annex II.2,Cordulegaster heros,"Cordulegaster heros Theischinger, 1979",not in annexspecies
,BXL-ORD-2012_Annex II.2,Cordulegaster trinacriae,"Cordulegaster trinacriae Waterston, 1976",not in annexspecies
,BXL-ORD-2012_Annex II.2,Gomphus graslinii,"Gomphus graslinii Rambur, 1842",not in annexspecies
,BXL-ORD-2012_Annex II.2,Lindenia tetraphylla,"Lindenia tetraphylla Vander Linden, 1825",not in annexspecies
,BXL-ORD-2012_Annex II.2,Macromia splendens,"Macromia splendens Pictet, 1843",not in annexspecies
,BXL-ORD-2012_Annex II.2,Stylurus flavipes,"Stylurus flavipes Charpentier, 1825",not in annexspecies
,BXL-ORD-2012_Annex II.2,Baetica ustulata,"Baetica ustulata (Rambur, 1838)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Brachytrupes megacephalus,"Brachytrupes megacephalus (Lefebvre, 1827)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Isophya costata,"Isophya costata Brunner von Wattenwyl, 1878",not in annexspecies
,BXL-ORD-2012_Annex II.2,Isophya harzi,"Isophya harzi Kis, 1960",not in annexspecies
,BXL-ORD-2012_Annex II.2,Isophya stysi,"Isophya stysi Cejchan, 1957",not in annexspecies
,BXL-ORD-2012_Annex II.2,Odontopodisma rubripes,"Odontopodisma rubripes (Ramme, 1931)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Paracaloptenus caloptenoides,"Paracaloptenus caloptenoides (Brunner von Wattenwyl, 1861)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Pholidoptera transsylvanica,"Pholidoptera transsylvanica (Fischer, 1853)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Saga pedo,"Saga pedo (Pallas, 1771)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Stenobothrus (Stenobothrodes) eurasius,"Stenobothrus eurasius Zubovski, 1898",not in annexspecies
,BXL-ORD-2012_Annex II.2,Macrothele calpeiana,"Macrothele calpeiana (Walckenaer, 1805)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Ocypode cursor,"Ocypode cursor Linnaeus, 1758",not in annexspecies
,BXL-ORD-2012_Annex II.2,Astroides calycularis,"Astroides calycularis (Pallas, 1766)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Gerardia savaglia,"Gerardia savaglia (Bertoloni, 1819)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Errina aspera,"Errina aspera (Linnaeus, 1767)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Asterina pancerii,"Asterina pancerii (Gasco, 1876)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Ophidiaster ophidianus,"Ophidiaster ophidianus (Lamarck, 1816)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Centrostephanus longispinus,"Centrostephanus longispinus (Philippi, 1845)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Aplysina cavernicola,"Aplysina cavernicola (Vacelet, 1959)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Asbestophluma hypogea,"Asbestopluma hypogea Vacelet & Boury-Esnault, 1996",not in annexspecies
,BXL-ORD-2012_Annex II.2,Petrobiona massiliana (Med. ),"Petrobiona massiliana Vacelet & Lévi, 1958",not in annexspecies
,BXL-ORD-2012_Annex II.2,Gibbula nivosa,"Gibbula nivosa A.Adams, 1853",not in annexspecies
,BXL-ORD-2012_Annex II.2,Patella ferruginea,"Patella ferruginea Gmelin, 1791",not in annexspecies
,BXL-ORD-2012_Annex II.2,Patella nigra,"Patella nigra da Costa, 1771",not in annexspecies
,BXL-ORD-2012_Annex II.2,Charonia rubicunda,"Charonia rubicunda (Perry, 1811)",not in annexspecies
,BXL-ORD-2012_Annex II.2,Charonia tritonis,"Charonia tritonis (Linnaeus, 1758)",not in annexspecies
