id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author
24656	27477		Chaetomorpha mediterranea			(Kützing) P.C. Silva	40782	1a	species		accepted	53778	2015-04-29		
24659	61568		Mactra stultorum	grande mactre	grote strandschelp	(Linnaeus, 1758)			species		accepted	63458	2015-04-29		
24660	61569		Spisula elliptica	spisule	ovale strandschelp	(Brown, 1827)			species		accepted	63459	2015-04-29		
24665	61570		Spisula solida	spisule solide	stevige strandschelp	(Linnaeus, 1758)			species		accepted	63459	2015-04-29		
24674	61574		Mya arenaria	mye	strandgaper	Linnaeus, 1758			species		accepted	63462	2015-04-29		
24692	27518		Coleochaete soluta			Pringsheim	40788	1a	species		accepted	53784	2015-04-29		
24698	61578		Modiolus modiolus	grande moule	paardemossel	(Linnaeus, 1758)			species		accepted	63465	2015-04-29		
24704	27533		Pneophyllum fragile			Kützing	40794	1a	species		accepted	53790	2015-04-29		
24728	27570		Desmarestia aculeata			(L.) J.V. Lamouroux	40812	1b	species		accepted	53809	2015-04-29		
24756	27614		Chroodactylon ornatum			(C. Agardh) Basson	40831	1a	species		accepted	53828	2015-04-29		
24860	27733		Polyides rotundus			(Hudson) Greville	40860	1b	species		accepted	53857	2015-04-29		
24873	61601		Gari fervensis		Fär-Oër schelp	(Gmelin, 1791)			species		accepted	63481	2015-04-29		
24876	61604		Odostomia scalaris		mosselslurper	MacGillivray, 1843			species		accepted	63483	2015-04-29		
24911	27795		Tribonema regulare			Pascher	40885	1a	species		accepted	53882	2015-04-29		
24926	27812		Enteromorpha compressa		plat darmwier	(L.) Greville	40891	1a	species		accepted	53888	2015-04-29		
24930	27818		Gloeotila spiroides			(West) Printz	40892	1a	species		accepted	53889	2015-04-29		
24935	61614		Abra tenuis		tere dunschaal	(Montagu, 1803)			species		accepted	63491	2015-04-29		
24948	27839		Vaucheria arcassonensis			Dangeard	40896	1a	species		accepted	53894	2015-04-29		
24949	27840		Vaucheria arrhyncha			Heidinger	40896	1a	species		accepted	53894	2015-04-29		
24953	27846		Vaucheria coronata			Nordstedt	40896	1a	species		accepted	53894	2015-04-29		
24956	27850		Vaucheria dillwynii			(Weber et Mohr) C. Agardh	40896	1a	species		accepted	53894	2015-04-29		
24969	27870		Enteromorpha torta			(Mertens) Reinbold	40891	1a	species		accepted	53888	2015-04-29		
24987	27889		Vaucheria ornithocephala			C. Agardh	40896	1a	species		accepted	53894	2015-04-29		
24988	27891		Vaucheria prolifera			Dangeard	40896	1a	species		accepted	53894	2015-04-29		
24989	27892		Vaucheria prona			Christensen	40896	1a	species		accepted	53894	2015-04-29		
24991	27895		Vaucheria sescuplicaria			Christensen	40896	1a	species		accepted	53894	2015-04-29		
24995	27899		Vaucheria taylorii			Blum	40896	1a	species		accepted	53894	2015-04-29		
24999	27903		Vaucheria walzii			Rothert	40896	1a	species		accepted	53894	2015-04-29		
25154	28060		Euconulus trochiformis			(Montagu, 1803)	40995	0a	species		accepted	53995	2015-04-29		
25166	28072		Hydrobia ventrosa		opgezwollen brakwaterhoren	(Montagu, 1803)	41010	1a	species		accepted	54010	2015-04-29		
25231	28137		Pisidium casertanum		gewone erwtenmossel	(Poli, 1791)	41061	1a	species		accepted	54062	2015-04-29		
25232	28138		Pisidium henslowanum		kleine erwtenmossel	(Sheppard, 1823)	41061	1a	species		accepted	54062	2015-04-29		
25234	28140		Pisidium moitessierianum		dwergerwtenmossel	Paladilhe, 1866	41061	1a	species		accepted	54062	2015-04-29		
25236	28142		Pisidium obtusale		stompe erwtenmossel	(Lamarck, 1818)	41061	1a	species		accepted	54062	2015-04-29		
25264	28170		Allopauropus montidiabolus			Scheller, 2003	41083	1a	species		accepted	54084	2015-04-29		
25273	28180		Dugesia tigrina			(Girard)	41086	1a	species		accepted	54087	2015-04-29		
25317	28232		Gibbaranea bituberculata		struikknobbelzwaan	(Walckenaer, 1802)	41108	1a	species		accepted	54109	2015-04-29		
25343	28258		Clubiona frutetorum		struweelzakspin	L. Koch, 1866	41118	1a	species		accepted	54119	2015-04-29		
25356	28271		Clubiona subtilis		kleine zakspin	L. Koch, 1867	41118	1a	species		accepted	54119	2015-04-29		
25357	28272		Clubiona terrestris		gewone zakspin	Westring, 1851	41118	1a	species		accepted	54119	2015-04-29		
25358	28273		Clubiona trivialis		moszakspin	C.L. Koch, 1843	41118	1a	species		accepted	54119	2015-04-29		
25399	28315		Micaria lenzi		kleine mierspin	Bösenberg, 1899	41137	1a	species		accepted	54137	2015-04-29		
25409	28326		Urozelotes rusticus			(L. Koch, 1872)	41143	3a	species		accepted	54143	2015-04-29		
25431	28348		Allomengea scopigera			(Grube, 1859)	41151	1a	species		accepted	54151	2015-04-29		
25509	28435		Hylyphantes nigritus			(Simon, 1881)	41188	1a	species		accepted	54187	2015-04-29		
25522	28460		Lessertia dentichelis			(Simon, 1884)	41197	1a	species		accepted	54196	2015-04-29		
25539	28478		Metopobactrus prominulus			(O. P.-Cambridge, 1872)	41206	1a	species		accepted	54205	2015-04-29		
26583	29607		Peyssonnelia dubyi			P. et H. Crouan	41732	1b	species		accepted	54741	2015-04-29		
25543	28482		Microlinyphia impigra		zweephangmatspin	(O. P.-Cambridge, 1871)	41209	1a	species		accepted	54208	2015-04-29		
25551	28490		Nematogmus sanguinolentus			(Walckenaer, 1842)	41216	1a	species		accepted	54215	2015-04-29		
25599	28538		Savignia frontata			Blackwall, 1833	41235	1a	species		accepted	54233	2015-04-29		
25648	28588		Walckenaeria monoceros			(Wider, 1834)	41255	1a	species		accepted	54253	2015-04-29		
25653	28593		Walckenaeria vigilax			(Blackwall, 1853)	41255	1a	species		accepted	54253	2015-04-29		
25725	28669		Oxyopes heterophthalmus		gutspalplynxspin	(Latreille, 1804)	41280	1a	species		accepted	54278	2015-04-29		
25726	28670		Oxyopes ramosus		prachtlynxspin	(Martini & Goeze, 1778)	41280	1a	species		accepted	54278	2015-04-29		
25751	28694		Aelurillus v-insignitus		v-vlek-springspin	(Clerck, 1758)	41289	1a	species		accepted	54287	2015-04-29		
25819	28764		Achaearanea simulans		valse broeikasspin	(Thorell, 1875)	41321	1a	species		accepted	54318	2015-04-29		
25833	28778		Enoplognatha mordax		schorrentandkaak	(Thorell, 1875)	41327	1a	species		accepted	54324	2015-04-29		
25835	28780		Enoplognatha thoracica		bodemtandkaak	(Hahn, 1833)	41327	1a	species		accepted	54324	2015-04-29		
40790	53786		Corallina				45067		genus		to determine	58245	2015-04-29		
25841	28787		Neottiura bimaculata		witbandkogelspin	(Linnaeus, 1767)	41333	1a	species		accepted	54330	2015-04-29		
25846	28792		Robertus neglectus		vergeten molspin	(O. P.-Cambridge, 1871)	41336	1a	species		accepted	54333	2015-04-29		
25847	28793		Robertus scoticus		noordse molspin	Jackson, 1914	41336	1a	species		accepted	54333	2015-04-29		
25874	28832		Ozyptila blackwalli		middenstreep-bodemkrabspin	Simon, 1875	41348	1a	species		accepted	54345	2015-04-29		
25880	28839		Ozyptila scabricula		mierbodemkrabspin	(Westring, 1851)	41348	1a	species		accepted	54345	2015-04-29		
25882	28841		Ozyptila trux		grasbodemkrabspin	(Blackwall, 1846)	41348	1a	species		accepted	54345	2015-04-29		
25883	28842		Ozyptila westringi		kwelderbodemkrabspin	(Thorell, 1873)	41348	1a	species		accepted	54345	2015-04-29		
25887	28847		Tmarus piger		schorskrabspin	(Walckenaer, 1802)	41353	1a	species		accepted	54350	2015-04-29		
25924	28884		Acompocoris pygmaeus			(Fallén, 1807)	41365	0a	species		accepted	54362	2015-04-29		
25959	28929		Berytinus montivagus			(Meyer-Dür, 1841)	41380	0a	species		accepted	54379	2015-04-29		
25960	28930		Berytinus signoreti			(Fieber, 1859)	41380	0a	species		accepted	54379	2015-04-29		
25982	28954		Corixa affinis			Leach, 1817	41398	0a	species		accepted	54397	2015-04-29		
25997	28968		Micronecta poweri			(Douglas & Scott, 1869)	41402	0a	species		accepted	54401	2015-04-29		
26021	28992		Sehirus morio			(Linnaeus, 1761)	41410	0a	species		accepted	54409	2015-04-29		
26027	28999		Gerris gibbifer			Schummel, 1832	41414	0a	species		accepted	54413	2015-04-29		
26053	29026		Emblethis verbasci			(Fabricius, 1803)	41424	0a	species		accepted	54424	2015-04-29		
26073	29046		Lasiosomus enervis			(Herrich-Schaeffer, 1835)	41437	0a	species		accepted	54437	2015-04-29		
26083	29056		Metopoplax ditomoides			(A. Costa, 1847)	41442	0a	species		accepted	54442	2015-04-29		
26084	29057		Metopoplax fuscinervis			Stål, 1872	41442	0a	species		accepted	54442	2015-04-29		
26098	29072		Peritrechus lundii			(Gmelin, 1790)	41448	0a	species		accepted	54448	2015-04-29		
26113	29086		Scolopostethus pilosus			Reuter, 1875	41454	0a	species		accepted	54454	2015-04-29		
26114	29087		Scolopostethus puberulus			Horváth, 1887	41454	0a	species		accepted	54454	2015-04-29		
26126	29100		Tropistethus holosericus			(Scholtz, 1846)	41460	0a	species		accepted	54461	2015-04-29		
26160	29135		Brachynotocoris puncticornis			Reuter, 1880	41477	0a	species		accepted	54478	2015-04-29		
26186	29162		Criocoris crassicornis			(Hahn, 1834)	41491	0a	species		accepted	54492	2015-04-29		
26188	29165		Cyrtorhinus caricis			(Fallén, 1807)	41493	0a	species		accepted	54494	2015-04-29		
26218	29196		Halticus luteicollis			(Panzer, 1804)	41502	0a	species		accepted	54504	2015-04-29		
26256	29235		Monosynamma sabulicola			(Wagner, 1947)	41524	0a	species		accepted	54527	2015-04-29		
26258	29237		Neolygus contaminatus			(Fallén, 1807)	41526	0a	species		accepted	54529	2015-04-29		
26269	29249		Orthotylus adenocarpi			(Perris, 1857)	41532	0a	species		accepted	54535	2015-04-29		
26272	29252		Orthotylus ericetorum			(Fallén, 1807)	41532	0a	species		accepted	54535	2015-04-29		
26273	29253		Orthotylus flavinervis			(Kirschbaum, 1856)	41532	0a	species		accepted	54535	2015-04-29		
26312	29298		Polymerus holosericeus			Hahn, 1831	41544	0a	species		accepted	54547	2015-04-29		
26314	29300		Polymerus palustris			(Reuter, 1907)	41544	0a	species		accepted	54547	2015-04-29		
26315	29301		Polymerus unifasciatus			(Fabricius, 1794)	41544	0a	species		accepted	54547	2015-04-29		
26512	29522		Hamearis lucina	lucine	sleutelbloemvlinder	(Linnaeus, 1758)	41570	1b	species		accepted	54670	2015-04-29		
26525	29547		Leptidea reali		verborgen boswitje	Reissinger, 1989	41688	1b	species		accepted	54698	2015-04-29		
26536	29558		Erebia medusa	moiré franconien	voorjaarserebia	(Denis & Schiffermüller, 1775)	41695	1b	species		accepted	54704	2015-04-29		
26540	29562		Lasiommata maera	ariane	rotsvlinder	(Linnaeus, 1758)	41697	1b	species		accepted	54706	2015-04-29		
26582	29606		Peyssonnelia atropurpurea			P. et H. Crouan	41732	1b	species		accepted	54741	2015-04-29		
26613	29713		Acrostalagmus albus			Preuss	41758	1a	species		accepted	54767	2015-04-29		
26624	29757		Achroomyces effusus			(Schroeter) Mig.	41765	1a	species		accepted	54778	2015-04-29		
26627	29760		Achroomyces vestitus		vaag trilkorstje	(Bourdot & Galzin) Wojewoda	41765	1a	species		accepted	54778	2015-04-29		
26813	30210		Apiotrichum porosum			Stautz	11218	1a	species		accepted	54846	2015-04-29		
26827	30230		Aphanomyces irregularis			W.W. Scott, 1961	41836	1a	species		accepted	54853	2015-04-29		
26839	30247		Arthrobotrys arthrobotryoides			(Berl.) Lindau	41845	1a	species		anamorph	54862	2015-04-29		
26841	30249		Arthrobotrys conoides			Drechsler, 1937	41845	1a	species		accepted	54862	2015-04-29		
26843	30251		Arthrobotrys javanica			(Rifai & R.C. Cooke) Jarow., 1966	41845	1a	species		accepted	54862	2015-04-29		
26848	30257		Arthrobotrys pyriformis			(Juniper) S. Schenck et al.	41845	1a	species		accepted	54862	2015-04-29		
27064	30679		Beauveria felina			(DC.:Fr.) J.W. Carmich., 1980	41917	1a	species		accepted	54934	2015-04-29		
27165	31105		Brettanomyces claussenii			Custers	11732	4	species		accepted	54989	2015-04-29		
27166	31106		Brettanomyces custersianus			Van der Walt, 1961	11732	1a	species		anamorph	54989	2015-04-29		
27167	31107		Brettanomyces naardenensis			Kolfsch. & Yarrow, 1970	11732	1a	species		anamorph	54989	2015-04-29		
27234	31255		Candida aaseri			Dietrichson ex Uden & H.R. Buckley	42003	1a	species		accepted	55023	2015-04-29		
27236	31263		Candida apicola			(Hajsig) S.A. Mey. & Yarrow	42003	1a	species		accepted	55023	2015-04-29		
27242	31281		Candida citrea			Nakase	42003	4	species		accepted	55023	2015-04-29		
27244	31287		Candida dubliniensis			D.J. Sullivan, Western., K.A. Haynes, Dés.E. Benn.	42003	1a	species		accepted	55023	2015-04-29		
27247	31292		Candida fimetaria				42003	1a	species		accepted	55023	2015-04-29		
27252	31302		Candida intermedia				42003	1a	species		accepted	55023	2015-04-29		
27253	31306		Candida lactis-condensi			(B.W. Hammer) S.A. Mey. & Yarrow	42003	1a	species		accepted	55023	2015-04-29		
27254	31307		Candida lactosa			Dwidjos.	42003	4	species		accepted	55023	2015-04-29		
27258	31313		Candida mesenterica			(A. Geiger) Diddens & Lodder	42003	1a	species		accepted	55023	2015-04-29		
27264	31330		Candida pintolopesii				42003	1a	species		accepted	55023	2015-04-29		
27265	31331		Candida placentae			Goto	42003	4	species		accepted	55023	2015-04-29		
27274	31346		Candida sorbophila			(Nakase) S.A. Mey. & Yarrow	42003	1a	species		accepted	55023	2015-04-29		
27358	31731		Ceuthospora euonymi			Grove	42056	1a	species		accepted	55081	2015-04-29		
27360	31733		Ceuthospora foliicola			(Lib.) Jaap	42056	1a	species		accepted	55081	2015-04-29		
27365	31738		Ceuthospora laurocerasi			Grove	42056	1a	species		accepted	55081	2015-04-29		
27367	31740		Ceuthospora mahoniae			Grove	42056	1a	species		accepted	55081	2015-04-29		
27369	31742		Ceuthospora pinastri			(Fr.) Höhn.	42056	1a	species		anamorph	55081	2015-04-29		
27412	31903		Chloridium festucae			Corda	42091	1a	species		accepted	55116	2015-04-29		
27450	32012		Chrysomyxa pirolata			G. Winter	42107	1a	species		accepted	55132	2015-04-29		
27545	32194		Clonostachys spectabilis			(Harz) Oudem.	42144	1a	species		accepted	55169	2015-04-29		
27553	32430		Colletotrichum authanii				42177	1a	species		accepted	55202	2015-04-29		
27602	32423		Coleophoma maculans			(Ellis & Everh.) Petr., 1927	42174	1a	species		accepted	55199	2015-04-29		
27605	32427		Colletotrichum acutatum			J.H. Simmonds, 1965	42177	1a	species		accepted	55202	2015-04-29		
27607	32434		Colletotrichum coccodes			(Wallr.) S. Hughes, 1958	42177	1a	species		accepted	55202	2015-04-29		
27618	32455		Colletotrichum trifolii			Bain & Essary, 1906	42177	1a	species		accepted	55202	2015-04-29		
27632	32478		Coniothecium amentacearum			Corda	13081	1a	species		accepted	55208	2015-04-29		
27633	32479		Coniothecium austriacum			Thüm.	13081	1a	species		accepted	55208	2015-04-29		
27634	32480		Coniothecium betulinum			Corda	13081	1a	species		accepted	55208	2015-04-29		
27696	32568		Coryneum brachycerum			Lam.	15014	1a	species		accepted	55220	2015-04-29		
27700	32573		Coryneum kunzei			Corda	15014	1a	species		accepted	55220	2015-04-29		
27976	33238		Cryptocline paradoxa			(De Not.) v. Arx	42223	1a	species		accepted	55262	2015-04-29		
27979	33241		Cryptococcus albidus				42224		species		to determine	55263	2015-04-29		
27982	33253		Cryptococcus curvatus			(Diddens & Lodder) Golubev, 1981	42224	1a	species		accepted	55263	2015-04-29		
27983	33254		Cryptococcus diffluens				42224		species		to determine	55263	2015-04-29		
27996	33297		Cryptosporiopsis abietina			(Rostr.) Nannf.	42226	4	species		accepted	55265	2015-04-29		
28002	33304		Cryptosporiopsis perennans			(Zeller & Childs) Wollenw., 1939	42226	1a	species		anamorph	55265	2015-04-29		
28005	33307		Cryptosporiopsis rhizophila			Verkley & Zijlstra, 2003	42226	1a	species		accepted	55265	2015-04-29		
28006	33308		Cryptosporiopsis scutellata			(G.H. Otth) Petr.	42226	4	species		accepted	55265	2015-04-29		
28007	33309		Cryptosporiopsis versiformis			(Alb. & Schwein.) Wollenw.	42226	4	species		accepted	55265	2015-04-29		
28121	33505		Cylindrocolla urticae			(Pers.:Fr.) Bonord.	42272	1a	species		accepted	55311	2015-04-29		
28133	33533		Cytodiplospora tiliae			Oudem.	42281	1a	species		accepted	55320	2015-04-29		
28136	33537		Cytospora acaciae			Oudem.	42284	1a	species		accepted	55323	2015-04-29		
28137	33538		Cytospora ambiens			Sacc.	42284	1a	species		anamorph	55323	2015-04-29		
28138	33539		Cytospora aquifolii			(Fr.) Oudem.	42284	1a	species		accepted	55323	2015-04-29		
28145	33548		Cytospora coenobitica			Sacc.	42284	4	species		accepted	55323	2015-04-29		
28146	33549		Cytospora corni			(Westend.) Sacc.	42284	1a	species		accepted	55323	2015-04-29		
28149	33553		Cytospora diatrypa			Sacc.	42284	1a	species		accepted	55323	2015-04-29		
28152	33556		Cytospora epileuca			Sacc.	42284	1a	species		accepted	55323	2015-04-29		
28154	33558		Cytospora fraxinicola			Oudem.	42284	1a	species		accepted	55323	2015-04-29		
28163	33567		Cytospora incarnata			Fr.	42284	1a	species		accepted	55323	2015-04-29		
28169	33575		Cytospora mespili			Oudem.	42284	1a	species		accepted	55323	2015-04-29		
28178	33584		Cytospora platani			(Fuckel) Sacc.	42284	1a	species		accepted	55323	2015-04-29		
28180	33586		Cytospora pseudoplatani			Sacc.	42284	1a	species		accepted	55323	2015-04-29		
28185	33591		Cytospora rubi			(Schwein.) Sacc.	42284	1a	species		accepted	55323	2015-04-29		
28187	33593		Cytospora selenospora			Oudem.	42284	1a	species		accepted	55323	2015-04-29		
28189	33595		Cytospora subclypeata			Sacc., 1884	42284	1a	species		accepted	55323	2015-04-29		
28206	33615		Cytosporina sorbi			Oudem.	42286	1a	species		accepted	55325	2015-04-29		
28243	33704		Darluca mucronulata			Oudem.	42303	1a	species		accepted	55342	2015-04-29		
28244	33705		Darluca tussilaginis			Oudem.	42303	1a	species		accepted	55342	2015-04-29		
28375	34005		Diploceras hypericinum			(Cestati) Died.	16611	1a	species		accepted	55408	2015-04-29		
28479	34130		Discella platani			Peck	17479	1a	species		anamorph	55416	2015-04-29		
28525	34189		Diderma brunneobasale		bruin kalkschaaltje	Stephenson & Nann.-Bremek.	42366	1a	species		accepted	55432	2015-04-29		
28528	34192		Diderma cinereum		parelgrijs kalkschaaltje	Morgan	42366	1a	species		accepted	55432	2015-04-29		
28532	34196		Diderma effusum		versmolten kalkschaaltje	(Schwein.) Morgan	42366	1a	species		accepted	55432	2015-04-29		
28534	34198		Diderma globosum		bol kalkschaaltje	Pers.	42366	1a	species		accepted	55432	2015-04-29		
28536	34200		Diderma montanum		dunstelig kalkschaaltje	(Meyl.) Meyl.	42366	1a	species		accepted	55432	2015-04-29		
28539	34203		Diderma radiatum		bruinwit kalkschaaltje	(L.) Morgan	42366	1a	species		accepted	55432	2015-04-29		
28540	34204		Diderma rimosum		bros kalkschaaltje	Eliasson & Nann.-Bremek.	42366	1a	species		accepted	55432	2015-04-29		
28541	34205		Diderma rufostriatum		roodgevlekt kalkschaaltje	Nann.-Bremek. & Lado	42366	1a	species		accepted	55432	2015-04-29		
28542	34206		Diderma rufum		roodbruin kalkschaaltje	Nann.-Bremek.	42366	1a	species		accepted	55432	2015-04-29		
28545	34209		Diderma subfloriforme		wratsporig kalkschaaltje	Candousseau & Nann.-Bremek.	42366	1a	species		accepted	55432	2015-04-29		
28546	34210		Diderma subviridifuscum		groenvliezig kalkschaaltje	Buyck	42366	1a	species		accepted	55432	2015-04-29		
28547	34211		Diderma testaceum		kussenkalkschaaltje	(Schrad.) Pers.	42366	1a	species		accepted	55432	2015-04-29		
28550	34213		Diderma umbilicatum		robuust kalkschaaltje	Pers.	42366	1a	species		accepted	55432	2015-04-29		
28762	34526		Endophragmia taxi			M.B. Ellis, 1961	42433	1a	species		accepted	55503	2015-04-29		
28830	34640		Epicoccum micropus			Corda	42454	1a	species		accepted	55524	2015-04-29		
28831	34642		Epicoccum nigrum			Link	42454	1a	species		accepted	55524	2015-04-29		
28832	34645		Epicoccum scabrum			Corda	42454	1a	species		accepted	55524	2015-04-29		
28858	35124		Fusarium salicinum			Corda	19771	1a	species		accepted	55603	2015-04-29		
28985	35075		Fusarium desciscens			Oudem.	19771	1a	species		accepted	55603	2015-04-29		
28989	35091		Fusarium insidiosum			Sacc.	19771	1a	species		accepted	55603	2015-04-29		
28993	35101		Fusarium melanochlorum			(Caspari) Sacc.	19771	4	species		accepted	55603	2015-04-29		
28995	35105		Fusarium nicotianae			Oudem.	19771	1a	species		accepted	55603	2015-04-29		
28998	35110		Fusarium pallens			Nees	19771	1a	species		accepted	55603	2015-04-29		
29007	35134		Fusarium subcorticale			Oudem.	19771	1a	species		accepted	55603	2015-04-29		
29066	35262		Fusidium anchusae			Oudem.	42546	1a	species		accepted	55622	2015-04-29		
29426	36122		Hemitrichia intorta		stekelig langdraadwatje	(A. Lister) A. Lister	42696	1a	species		accepted	55789	2015-04-29		
29430	36126		Hemitrichia vesiculosa		blaasvormig langdraadwatje	Nann.-Bremek. & Fentrop	42696	1a	species		accepted	55789	2015-04-29		
29469	36188		Hormodendrum pallidum			Oudem.	24277	1a	species		accepted	55803	2015-04-29		
29763	37080		Lalaria deformans			R.T. Moore	42820	4	species		accepted	55920	2015-04-29		
29765	37082		Lalaria populina			R.T. Moore	42820	4	species		accepted	55920	2015-04-29		
29766	37083		Lalaria tosquinetii			R.T. Moore	42820	4	species		accepted	55920	2015-04-29		
29909	37257		Leptothyrium funckiae			Oudem.	27250	1a	species		accepted	55958	2015-04-29		
29910	37258		Leptothyrium godetiae			Oudem.	27250	1a	species		accepted	55958	2015-04-29		
29918	37268		Leptothyrium ptarmicae			(Desm.) Sacc.	27250	1a	species		accepted	55958	2015-04-29		
29919	37269		Leptothyrium quercus-rubrae			Oudem.	27250	1a	species		accepted	55958	2015-04-29		
29921	37271		Leptothyrium silvestre			Sacc. & Cavara	27250	1a	species		accepted	55958	2015-04-29		
30099	37684		Licea cristallifera			Flatau	42896	1a	species		accepted	56010	2015-04-29		
30100	37685		Licea floriformis		kortstelig sporendoosje	T.N. Lakh. & Chopra	42896	1a	species		accepted	56010	2015-04-29		
30101	37686		Licea kleistobolus		zilveren sporendoosje	Martin	42896	1a	species		accepted	56010	2015-04-29		
30108	37693		Licea pygmaea		klein sporendoosje	(Meyl.) Ing	42896	1a	species		accepted	56010	2015-04-29		
30111	37696		Licea variabilis		groot sporendoosje	Schrad.	42896	1a	species		accepted	56010	2015-04-29		
30172	37808		Macrophoma acuaria			(Cooke) Berl. & Voglino in Saccardo	42924	1a	species		accepted	56038	2015-04-29		
30173	37809		Macrophoma candollei			(Berk. & Broome) Berl. & Voglino	42924	1a	species		accepted	56038	2015-04-29		
30175	37811		Macrophoma caricis			(Fr.) Berl. & Voglino in Saccardo	42924	1a	species		accepted	56038	2015-04-29		
30179	37816		Macrophoma fimicola			(Westend.) Berl. & Voglino in Saccardo	42924	1a	species		accepted	56038	2015-04-29		
30184	37822		Macrosporium avenae			Oudem.	42925	1a	species		accepted	56039	2015-04-29		
30188	37828		Macrosporium cookei			Sacc.	42925	1a	species		accepted	56039	2015-04-29		
30190	37831		Macrosporium ignobile			Karsten	42925	1a	species		accepted	56039	2015-04-29		
30213	37870		Marssonia juglandis			(Lib.) Sacc.	42933	1a	species		accepted	56047	2015-04-29		
30216	37874		Marssonia populi			(Lib.) Sacc.	42933	1a	species		accepted	56047	2015-04-29		
30219	37877		Marssonia secalis			Oudem.	42933	1a	species		accepted	56047	2015-04-29		
30220	37878		Marssonia truncatula			Sacc.	42933	1a	species		accepted	56047	2015-04-29		
30233	37900		Melanconium betulinum			J.C. Schmidt & Kunze	42944	1a	species		accepted	56058	2015-04-29		
30234	37901		Melanconium bicolor			Nees:Fr.	42944	1a	species		accepted	56058	2015-04-29		
30236	37903		Melanconium disseminatum			Link	42944	1a	species		accepted	56058	2015-04-29		
30239	37906		Melanconium magnum			(Grev.) Berk.	42944	1a	species		accepted	56058	2015-04-29		
30242	37909		Melanconium ovatum			(Pers.) Link	42944	1a	species		accepted	56058	2015-04-29		
30245	37912		Melanconium quercinum			Oudem.	42944	1a	species		accepted	56058	2015-04-29		
30246	37913		Melanconium sphaeroideum			Link:Fr.	42944	1a	species		accepted	56058	2015-04-29		
30286	37977		Melampsora helioscopiae			(Pers.) Castagne	42961	3c	species		teleomorph	56074	2015-04-29		
30287	37978		Melampsora hypericorum		hertshooiroest	(DC.) J. Schröt.	42961	1a	species		accepted	56074	2015-04-29		
30289	37980		Melampsora larici-epitea			Kleb.	42961	1a	species		accepted	56074	2015-04-29		
30357	38188		Micropera drupacearum			Lév.	28062	1a	species		anamorph	56100	2015-04-29		
30359	38194		Microsporum gypseum				28124	1a	species		accepted	56103	2015-04-29		
30389	38302		Molliardiomyces cupressinus			Paden, 1984	43005	1a	species		anamorph	56125	2015-04-29		
30490	38612		Mucor odoratus			Treschew, 1941	43034	1a	species		accepted	56154	2015-04-29		
30493	38618		Mucor plasmaticus			Tiegh.	43034	1a	species		accepted	56154	2015-04-29		
30496	38628		Mucor saturninus			Hagem, 1910	43034	1a	species		accepted	56154	2015-04-29		
30662	38942		Nematoctonus haptocladus			Drechsler	43088	4	species		accepted	56209	2015-04-29		
30879	39560		Penicillium aromaticum				43194	1a	species		accepted	56316	2015-04-29		
30885	39587		Penicillium capsulatum			Raper & Fennell, 1948	43194	1a	species		accepted	56316	2015-04-29		
30886	39595		Penicillium chrysogenum			Thom, 1910	43194	1a	species		accepted	56316	2015-04-29		
30889	39606		Penicillium commune			Thom, 1910	43194	1a	species		accepted	56316	2015-04-29		
30892	39610		Penicillium coralligerum			Nicot & Pionnat, 1962	43194	1a	species		accepted	56316	2015-04-29		
30895	39618		Penicillium cylindrosporum			G. Sm., 1957	43194	1a	species		accepted	56316	2015-04-29		
30896	39619		Penicillium dangeardii			Pitt	43194	4	species		accepted	56316	2015-04-29		
30905	39630		Penicillium echinulatum				43194	1a	species		accepted	56316	2015-04-29		
30909	39648		Penicillium geophilum			Oudem.	43194	1a	species		accepted	56316	2015-04-29		
30912	39664		Penicillium hirsutum			Dierckx, 1901	43194	1a	species		accepted	56316	2015-04-29		
30923	39694		Penicillium marneffei			Segretain et al., 1959	43194	1a	species		accepted	56316	2015-04-29		
30927	39704		Penicillium neopurpurogenum				43194	1a	species		accepted	56316	2015-04-29		
30932	39712		Penicillium ochrochloron			Biourge, 1923	43194	1a	species		accepted	56316	2015-04-29		
30934	39715		Penicillium ornatum			Udagawa	43194	4	species		accepted	56316	2015-04-29		
30940	39726		Penicillium paxilli			Bainier, 1907	43194	1a	species		accepted	56316	2015-04-29		
30946	39748		Penicillium roseopurpureum			Dierckx, 1901	43194	1a	species		accepted	56316	2015-04-29		
30949	39754		Penicillium sacculum			E. Dale, 1926	43194	1a	species		accepted	56316	2015-04-29		
30955	39784		Penicillium velutinum			J.F.H. Beyma, 1935	43194	1a	species		anamorph	56316	2015-04-29		
30958	39788		Penicillium verruculosum			Peyronel	43194	1a	species		accepted	56316	2015-04-29		
33046	44742		Stilbum pubidum			Tode	43699	1a	species		accepted	56858	2015-04-29		
40800	53797		Halidrys				45070		genus		to determine	58248	2015-04-29		
30959	39794		Penicillium vulpinum			(Cooke & Massee) Seifert & Samson, 1985	43194	1a	species		accepted	56316	2015-04-29		
30960	39795		Penicillium westlingii			K.M. Zalessky, 1927	43194	1a	species		accepted	56316	2015-04-29		
30969	39808		Periconia nigriceps			(Peck) Sacc.	43196	1a	species		accepted	56318	2015-04-29		
