id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author
34026	46999		Hypogymnia tubulosa		witkopschorsmos	(Schaer.) Havaas	44042	1a	species		accepted	57221	2015-04-29		
34029	47002		Melanelia elegantula		sierlijk schildmos	(Zahlbr.) Essl.	44045	1a	species		accepted	57224	2015-04-29		
34031	47004		Melanelia fuliginosa		glanzend schildmos	(Fr. Ex Duby) Essl.	44045	1a	species		accepted	57224	2015-04-29		
34032	47005		Melanelia laciniatula		lobjesschildmos	(H. Olivier) Essl.	44045	1a	species		accepted	57224	2015-04-29		
34033	47006		Melanelia subargentifera		behaard schildmos	(Nyl.) Essl.	44045	1a	species		accepted	57224	2015-04-29		
34036	47009		Parmelia saxatilis		blauwgrijs steenschildmos	(L.) Ach.	44047	1a	species		accepted	57226	2015-04-29		
34047	47020		Punctelia subrudecta		gestippeld schildmos	(Nyl.) Krøg	44055	1a	species		accepted	57234	2015-04-29		
34068	47041		Buellia aethalea		steenstrontjesmos	(Ach.) Th. Fr.	44068	1a	species		accepted	57247	2015-04-29		
34069	47042		Buellia disciformis				44068	1a	species		accepted	57247	2015-04-29		
34072	47045		Buellia schaereri		klein strontjesmos	De Not.	44068	1a	species		accepted	57247	2015-04-29		
34076	47048		Diplotomma chlorophaeum		ijsselmeerkorst	(Hepp ex Leight.) Kr.P. Singh & S.R. Singh	44070	1a	species		accepted	57249	2015-04-29		
34120	47091		Lecanographa lyncea				44093	1a	species		accepted	57272	2015-04-29		
34178	47148		Teloschistes chrysophthalmus				44105	1a	species		accepted	57284	2015-04-29		
34183	47153		Xanthoria polycarpa		klein dooiermos	(Hoffm.) Th. Fr. ex Rieber	44106	1a	species		accepted	57285	2015-04-29		
34204	47174		Phaeospora parasitica				44120	1a	species		accepted	57299	2015-04-29		
34241	47211		Pyrenocollema chlorococcum		zinkkorst	Aptroot & van den Boom	44129	1a	species		accepted	57308	2015-04-29		
34292	47264		Tenthredo			Linnaeus, 1758	44288		genus		to determine	57466	2015-04-29		
34323	47295		Polypodium			L.	44764		genus		to determine	57942	2015-04-29		
34351	47323		Wesmaelius			Krüger, 1922	44186		genus		to determine	57365	2015-04-29		
36286	49264		Drosophila			Fallén, 1823	44345		genus		to determine	57524	2015-04-29		
36292	49270		Stegana			Meigen, 1830	44345		genus		to determine	57524	2015-04-29		
36501	49478		Musca			Linnaeus, 1758	44364		genus		to determine	57543	2015-04-29		
36588	49563		Diplonevra			Lioy, 1864	44376		genus		to determine	57555	2015-04-29		
36761	49736		Sepsis			Fallén, 1810	44391		genus		to determine	57570	2015-04-29		
36830	49804		Eristalis			Latreille, 1804	44395		genus		to determine	57574	2015-04-29		
36834	49808		Heringia			Rondani, 1856	44395		genus		to determine	57574	2015-04-29		
36856	49830		Pipiza			Fallén, 1817	44395		genus		to determine	57574	2015-04-29		
36857	49831		Pipizella			Rondani, 1856	44395		genus		to determine	57574	2015-04-29		
36873	49847		Syrphus			Fabricius, 1775	44395		genus		to determine	57574	2015-04-29		
37084	50058		Thereva			Latreille, 1796	44148		genus		to determine	57327	2015-04-29		
37263	50238		Byturus		frambozenkevers, frambozenkevertjes	Latr., 1796	44446		genus		to determine	57625	2015-04-29		
37383	50361		Leiopus			Serv., 1835	44448		genus		to determine	57627	2015-04-29		
38423	51416		Calopteryx		beekjuffers	Leach, 1815	44555		genus		to determine	57734	2015-04-29		
38481	51477		Bryum		knikmos	Hedw.	44575		genus		to determine	57754	2015-04-29		
38681	51676		Tetrix			Latreille, 1805	44657		genus		to determine	57836	2015-04-29		
38989	51981		Anthyllis			L.	44718		genus		to determine	57897	2015-04-29		
38994	51986		Lathyrus			L.	44718		genus		to determine	57897	2015-04-29		
39002	51994		Robinia			L.	44718		genus		to determine	57897	2015-04-29		
39005	51997		Trifolium			L.	44718		genus		to determine	57897	2015-04-29		
39042	52034		Lamium			L.	44735		genus		to determine	57913	2015-04-29		
39049	52041		Origanum			L.	44735		genus		to determine	57913	2015-04-29		
39097	52089		Nymphaea			L.	44748		genus		to determine	57926	2015-04-29		
39199	52192		Fallopia			Adans.	44763		genus		to determine	57941	2015-04-29		
39200	52193		Persicaria			(L.) Mill.	44763		genus		to determine	57941	2015-04-29		
39234	52227		Reseda			L.	44771		genus		to determine	57949	2015-04-29		
40178	53176		Acleris			Hübner, 1825	44932		genus		to determine	58110	2015-04-29		
40196	53194		Cnephasia			Curtis, 1826	44932		genus		to determine	58110	2015-04-29		
40239	53237		Pandemis			Hübner, 1825	44932		genus		to determine	58110	2015-04-29		
40283	53281		Zygaena			Fabricius, 1775	44935		genus		to determine	58113	2015-04-29		
40316	53313		Anser			Brisson, 1760	44941		genus		to determine	58119	2015-04-29		
40404	53400		Anthus			Bechstein, 1805	44971		genus		to determine	58149	2015-04-29		
40675	53671		Polistes		veldwespen	Latreille, 1802	45043		genus		to determine	58221	2015-04-29		
40884	53881		Trentepohlia				45114		genus		to determine	58292	2015-04-29		
40943	53941		Martes			Pinel, 1792	44159		genus		to determine	57338	2015-04-29		
40945	53943		Mustela			Linnaeus, 1758	44159		genus		to determine	57338	2015-04-29		
41194	54193		Lepthyphantes				45187		genus		to determine	58365	2015-04-29		
41270	54268		Ero				45190		genus		to determine	58368	2015-04-29		
41305	54303		Salticus				45200		genus		to determine	58378	2015-04-29		
41308	54306		Synageles				45200		genus		to determine	58378	2015-04-29		
41341	54338		Theridion				45206		genus		to determine	58384	2015-04-29		
42576	55659		Geisleria				45434		genus		to determine	58612	2015-04-29		
43116	56237		Normandina				45445		genus		to determine	58623	2015-04-29		
43967	57146		Baeomyces		heikorst	Pers. : Fr.	45265		genus		to determine	58443	2015-04-29		
43985	57164		Clypeococcum				45348		genus		to determine	58526	2015-04-29		
44011	57190		Hypocenomyce		schubjesmos	M. Choisy	45280		genus		to determine	58458	2015-04-29		
44012	57191		Lecidea		granietkorst	Ach.	45280		genus		to determine	58458	2015-04-29		
44034	57213		Skyttea				45291		genus		to determine	58469	2015-04-29		
44069	57248		Diploicia				45296		genus		to determine	58474	2015-04-29		
44093	57272		Lecanographa				45304		genus		to determine	58482	2015-04-29		
44095	57274		Plectocarpon				45304		genus		to determine	58482	2015-04-29		
44101	57280		Strigula		spikkel	Fr.	45434		genus		to determine	58612	2015-04-29		
44115	57294		Agonimia		haarschubje	Zahlbr.	45445		genus		to determine	58623	2015-04-29		
44116	57295		Bagliettoa				45445		genus		to determine	58623	2015-04-29		
44118	57297		Endocarpon				45445		genus		to determine	58623	2015-04-29		
44122	57301		Polyblastia		kalkstippelkorst	A. Massal.	45445		genus		to determine	58623	2015-04-29		
44126	57305		Verrucaria		stippelkorst	Schrad.	45445		genus		to determine	58623	2015-04-29		
44128	57307		Didymellopsis				45313		genus		to determine	58491	2015-04-29		
44130	57309		Zwackhiomyces				45313		genus		to determine	58491	2015-04-29		
47796	27996		Balaenoptera musculus	baleine bleue	blauwe vinvis	(Linnaeus, 1758)	40909	1b	species		accepted	53907	2015-04-29		
47802	28056		Myosotella myosotis			(Draparnaud, 1801)	40993	1a	species		accepted	53993	2015-04-29		
48041	2386		Caretta caretta	caouanne	dikkopschildpad, onechte karetschildpad	Linnaeus, 1758	37143	1b	species		accepted	50117	2015-04-29		
48167	2409		Liparis liparis	Grande limace de mer	slakdolf	(Linnaeus, 1758)	39358	1a	species		accepted	52352	2015-04-29		
49382	3119		Hydrobates pelagicus	océanite tempête	stormvogeltje	(Linnaeus, 1758)	40389	1b	species		accepted	53385	2015-04-29		
49395	3351		Conger conger	congre	zeepaling, kongeraal	(Linnaeus, 1758)	39352	1b	species		accepted	52346	2015-04-29		
49412	3377		Pollachius pollachius	lieu, lieu jaune, merlan jaune	pollak, vlaswijting	(Linnaeus, 1758)	39393	1a	species		accepted	52387	2015-04-29		
49455	3590		Callionymus reticulatus	callionyme réticulé	rasterpitvis	Valenciennes, 1837	39335	1a	species		accepted	52328	2015-04-29		
49461	3909		Stercorarius longicaudus	labbe à longue queue	kleinste jager	Vieillot, 1819	40478	1b	species		accepted	53474	2015-04-29		
49483	4003		Halichoerus grypus	phoque gris	grijze zeehond, kegelrob	(Fabricius, 1791)	40949	1b	species		accepted	53947	2015-04-29		
49492	4526		Cepphus grylle	guillemot à miroir	zwarte zeekoet	(Linnaeus, 1758)	40309	1b	species		accepted	53306	2015-04-29		
49528	4709		Balaenoptera acutorostrata	baleine d´été	dwergvinvis	Lacépède, 1804	40909	1b	species		accepted	53907	2015-04-29		
49529	4710		Balaenoptera borealis	baleine noire	Noordse vinvis	Lesson, 1828	40909	1b	species		accepted	53907	2015-04-29		
49579	24316		Pholis gunnellus	gonnelle	botervis	(Linnaeus, 1758)	39424	1a	species		accepted	52421	2015-04-29		
1	26		Godronia cassandrae vaccinii			J.W. Groves	29245	1a	subforma		teleomorph	35690	2015-04-29		
9	44		Amanita rubescens form. rubescens				4151	1a	forma		accepted	5177	2015-04-29		
31	111		Entoloma clypeatum form. clypeatum				28777	1a	forma		accepted	34572	2015-04-29		
48	128		Flammulina velutipes form. velutipes				425	1a	forma		accepted	810	2015-04-29		
49	129		Flammulina velutipes form. longispora			Bas	425	1a	forma		accepted	810	2015-04-29		
57	177		Hymenogaster hessei form. tetrasporus			G. Gross, A. Runge, Winterh. & Krieglst.	5023	1a	forma		accepted	6092	2015-04-29		
58	178		Hymenogaster hessei form. bisporus			G. Gross, A. Runge, Winterh. & Krieglst.	5023	1a	forma		accepted	6092	2015-04-29		
64	184		Hygrocybe konradii form. pseudopersistens			(Bon) Arnolds	4983	1a	forma		accepted	6053	2015-04-29		
116	292		Psathyrella prona form. orbitarum			(Romagn.) Kits van Wav.	31977	1a	forma		accepted	42499	2015-04-29		
117	293		Psathyrella prona form. cana			Kits van Wav.	31977	1a	forma		accepted	42499	2015-04-29		
133	312		Russula emetica form. longipes			Singer	32453	1a	forma		accepted	43341	2015-04-29		
152	355		Vibrissea filisporia form. filisporia				33699	1a	forma		accepted	46495	2015-04-29		
234	451		Agaricus campestris var. fuscopilosellus			(F.H. Møller) Pilát	26703	1a	variety		accepted	29901	2015-04-29		
239	456		Agaricus squamulifer var. caroli			(Pilát) Pilát	5472	1a	variety		accepted	6537	2015-04-29		
324	645		Cortinarius multiformis var. multiformis				4618	1a	variety		accepted	5690	2015-04-29		
327	648		Cortinarius tofaceus var. redimitus			Fr.	4702	1a	variety		accepted	5774	2015-04-29		
330	651		Cortinarius variegatus var. variegatus				4692	1a	variety		accepted	5764	2015-04-29		
353	681		Cudoniella clavus var. grandis			(Boud.) Dennis	28104	1a	variety		accepted	33453	2015-04-29		
389	755		Emericella nidulans var. nidulans				28760	1a	variety		accepted	34522	2015-04-29		
393	761		Entoloma clypeatum var. defibulatum			Noordel.	28777	1a	variety		accepted	34572	2015-04-29		
396	764		Entoloma infula var. chlorinosum		nitreuze helmsatijnzwam	(Arnolds & Noordel.) Noordel.	4401	1a	variety		accepted	5450	2015-04-29		
397	765		Entoloma infula var. infula		gewone helmsatijnzwam		4401	1a	variety		accepted	5450	2015-04-29		
433	874		Marasmiellus trabutii var. longisporus		grootsporig zeerusruitertje	Bas & Noordel.	5183	1a	variety		accepted	6250	2015-04-29		
457	937		Hebeloma mesophaeum var. crassipes		bleke vaalhoed	Vesterh.	29386	1a	variety		accepted	36036	2015-04-29		
459	939		Hebeloma pusillum var. longisporum			Bruchet	29391	1a	variety		accepted	36041	2015-04-29		
460	940		Hebeloma pusillum var. pusillum				29391	1a	variety		accepted	36041	2015-04-29		
479	980		Hygrocybe acutoconica var. acutoconica				5000	1a	variety		accepted	6070	2015-04-29		
497	997		Hygrocybe virginea var. virginea				4962	1a	variety		accepted	6032	2015-04-29		
577	1100		Lycoperdon perlatum var. perlatum				30159	1a	variety		accepted	37782	2015-04-29		
631	1211		Octospora axillaris var. tetraspora			(Fuckel) Benkert	30703	1a	variety		accepted	39104	2015-04-29		
707	1362		Pluteus cervinus var. cervinus				31815	1a	variety		accepted	41356	2015-04-29		
708	1363		Pluteus hispidulus var. cephalocystis			Schreurs	2271	1a	variety		accepted	3311	2015-04-29		
709	1364		Pluteus hispidulus var. hispidulus				2271	1a	variety		accepted	3311	2015-04-29		
725	1417		Psathyrella prona var. utriformis			Kits van Wav.	31977	1a	variety		accepted	42499	2015-04-29		
734	1426		Psilocybe montana var. macrospora			Noordel. & Verduin	32030	1a	variety		accepted	42576	2015-04-29		
770	1556		Saccharomycodes ludwigii var. ludwigii			, 1904	32550	1a	variety		accepted	43584	2015-04-29		
837	1701		Tulostoma fimbriatum var. heterosporum			J.E. Wright	5460	1a	variety		accepted	6524	2015-04-29		
841	1713		Valsa sepincola var. rosaecola			Fuckel	33631	1a	variety		accepted	46362	2015-04-29		
846	1725		Volvariella gloiocephala var. speciosa			(Fr.:Fr.) Bon	33706	1a	variety		accepted	46508	2015-04-29		
869	1758		Turdus naumanni eunomus	grive à ailes rousses	bruine lijster	Temminck, 1831	3420	1b	subspecies		accepted	4457	2015-04-29		
1084	2912		Andrena gravida		weidebij	Imhoff, 1832	34305	1a	species		accepted	47277	2015-04-29		
1365	2411		Cobitis taenia	loche de rivière	kleine modderkruiper	Linnaeus, 1758	39349	1a	species		accepted	52343	2015-04-29		
1497	2538		Centaurea cyanus	centaurée bleuet	korenbloem	L.	38796	2a	species		accepted	51788	2015-04-29		
1526	2567		Consolida regalis	dauphinelle consoude	wilde ridderspoor	Gray	39226	1a	species		accepted	52219	2015-04-29		
1562	2602		Gentiana cruciata	gentiane croisette	kruisbladgentiaan	L.	39018	1a	species		accepted	52010	2015-04-29		
1580	2619		Hammarbya paludosa	malalix a une feuille	veenmosorchis	(L.) Kuntze	39117	1a	species		accepted	52109	2015-04-29		
1663	2700		Parnassia palustris	parnassie des marais	parnassia	L.	39266	1a	species		accepted	52259	2015-04-29		
1695	2731		Sagina maritima	sagine maritime	zeevetmuur	Don	38928	1a	species		accepted	51920	2015-04-29		
1700	2736		Sherardia arvensis	shérardie des champs	blauw walstro	L.	39259	1a	species		accepted	52252	2015-04-29		
1841	2881		Cordulegaster boltonii	cordulégastre annelé	gewone bronlibel	(Donovan, 1807)	38432	1a	species		accepted	51426	2015-04-29		
1870	2913		Andrena haemorrhoa		roodgatje	(Fabricius, 1781)	34305	1a	species		accepted	47277	2015-04-29		
1872	2915		Andrena humilis		paardenbloembij	Imhoff, 1832	34305	1a	species		accepted	47277	2015-04-29		
1878	2921		Andrena nitida		viltvlekzandbij	(Müller, 1776)	34305	1a	species		accepted	47277	2015-04-29		
1888	2931		Anthophora furcata		andoornbij	(Panzer, 1798)	35479	1a	species		accepted	48450	2015-04-29		
2031	3072		Dryocopus martius	pic noir	zwarte specht	(Linnaeus, 1758)	40425	1a	species		accepted	53421	2015-04-29		
2032	3073		Egretta garzetta	aigrette garzette	kleine zilverreiger	(Linnaeus, 1766)	40341	1a	species		accepted	53337	2015-04-29		
2070	3111		Emberiza citrinella	bruant jaune	geelgors	Linnaeus, 1758	40366	1a	species		accepted	53362	2015-04-29		
2080	3121		Irania gutturalis	iranie à gorge blanche	perzische roodborst	(Guérin Ménéville, 1843)	40450	1b	species		accepted	53446	2015-04-29		
2087	3128		Ficedula hypoleuca	gobemouche noir	bonte vliegenvanger	(Pallas, 1764)	40406	1a	species		accepted	53402	2015-04-29		
2089	3129		Ficedula parva	gobemouche nain	kleine vliegenvanger	(Bechstein, 1794)	40406	1b	species		accepted	53402	2015-04-29		
2106	60508		Homarus gammarus	homard européen	Europese zeekreeft	(Linnaeus, 1758)			species		accepted	62851	2015-04-29		
2136	3177		Phylloscopus sibilatrix	pouillot siffleur	fluiter	(Bechstein, 1793)	40494	1a	species		accepted	53490	2015-04-29		
2140	3181		Loxia leucoptera	beccroisé bifascié	witbandkruisbek	Gmelin, 1789	40376	1b	species		accepted	53372	2015-04-29		
2245	3285		Imshaugia aleurites		dennenmos	(Ach.) S.L.F. Meyer	44044	1a	species		accepted	57223	2015-04-29		
2258	3298		Pholiota fusus		spoelvoetbundelzwam	(Batsch) Singer	43288	1a	species		accepted	56419	2015-04-29		
2259	3299		Pholiota flammans		goudgele bundelzwam	(Batsch:Fr.) P. Kumm.	43288	1a	species		accepted	56419	2015-04-29		
2315	3358		Maurolicus muelleri		lichtend sprotje	(Gmelin, 1789)	39403	1b	species		accepted	52397	2015-04-29		
2367	3406		Petroselinum segetum	persil des moissons	wilde peterselie	(L.) Koch	38762	1a	species		accepted	51754	2015-04-29		
2416	3453		Hyloniscus riparius		oeverpissebed	(Koch, 1838)	34270	1a	species		accepted	47242	2015-04-29		
2565	3603		Gymnocephalus cernuus	grémille	pos	(Linnaeus, 1758)	39418	1a	species		accepted	52415	2015-04-29		
2576	3614		Ajuga reptans	bugle rampante	kruipend zenegroen	L.	39036	1a	species		accepted	52028	2015-04-29		
2666	3701		Lepidium graminifolium	passerage à feuilles de graminée	graskers	L.	38886	1a	species		accepted	51878	2015-04-29		
2690	3725		Salvinia natans	salvinie nageante	kleine vlotvaren	(L.) All.	39263	2a	species		accepted	52256	2015-04-29		
2710	3838		Andrena wilkella		geelstaartklaverzandbij	(Kirby, 1802)	34305	1a	species		accepted	47277	2015-04-29		
2850	3893		Emberiza pusilla	bruant nain	dwerggors	Pallas, 1776	40366	1b	species		accepted	53362	2015-04-29		
2851	3894		Emberiza rustica	bruant rustique	bosgors	Pallas, 1776	40366	1b	species		accepted	53362	2015-04-29		
2852	3895		Emberiza rutila	bruant roux	rosse gors	Pallas, 1776	40366	1b	species		accepted	53362	2015-04-29		
2854	3897		Emberiza spodocephala	bruant masqué	maskergors	Pallas, 1776	40366	1b	species		accepted	53362	2015-04-29		
2860	3903		Scolopax rusticola	bécasse des bois	houtsnip	Linnaeus, 1758	40471	1a	species		accepted	53467	2015-04-29		
2881	3924		Platalea leucorodia	spatule blanche	lepelaar	Linnaeus, 1758	40496	1b	species		accepted	53492	2015-04-29		
2914	3956		Tichodroma muraria	tichodrome échelette	rotskruiper	(Linnaeus, 1758)	40499	1b	species		accepted	53495	2015-04-29		
2920	3962		Uria lomvia	guillemot de brünnich	kortbekzeekoet	(Linnaeus, 1758)	40312	1b	species		accepted	53309	2015-04-29		
2947	3988		Syrrhaptes paradoxus	syrrhapte paradoxal	steppehoen	(Pallas, 1773)	40438	1b	species		accepted	53434	2015-04-29		
2957	3998		Dolichovespula media		middelste wesp	(Retzius, 1783)	40667	1a	species		accepted	53664	2015-04-29		
2976	4014		Lecanora aitema		dennenschotelkorst	(Ach.) Hepp	44007	1a	species		accepted	57186	2015-04-29		
33261	45480		Tomentella spongiosa				43781	1a	species		accepted	56951	2015-04-29		
2977	4015		Lecanora argentata		bosschotelkorst	(Ach.) Malme	44007	1a	species		accepted	57186	2015-04-29		
3023	4061		Ochrolechia subviridis		wrattige tandpastakorst	(Høeg) Erichsen	44063	1a	species		accepted	57242	2015-04-29		
3031	4069		Parmelia omphalodes		bruingrijs steenschildmos	(L.) Ach.	44047	1a	species		accepted	57226	2015-04-29		
3137	4175		Peziza sepiatra		kleine brandplekbekerzwam	Cooke	43211	1a	species		accepted	56342	2015-04-29		
3141	4179		Peziza petersii		dadelbruine brandplekbekerzwam	Berk.	43211	1a	species		accepted	56342	2015-04-29		
3207	4246		Tenthredo amoena			Gravenhorst, 1807	34292	0a	species		accepted	47264	2015-04-29		
3213	4253		Tenthredo campestris			Linnaeus, 1758	34292	0a	species		accepted	47264	2015-04-29		
3223	4263		Tenthredo marginella			Fabricius, 1793	34292	0a	species		accepted	47264	2015-04-29		
3224	4264		Tenthredo mesomela			Linnaeus, 1758	34292	0a	species		accepted	47264	2015-04-29		
3240	4280		Tenthredo vespa			Retzius, 1783	34292	0a	species		accepted	47264	2015-04-29		
3261	4300		Cynosurus cristatus	crétalle	kamgras	L.	39159	1a	species		accepted	52152	2015-04-29		
3267	4306		Dactylorhiza majalis		brede orchis en rietorchis	(Rchb.) P.F.Hunt & Summerh.	39113	1a	species		accepted	52105	2015-04-29		
3288	4327		Hypericum hirsutum	millepertuis velu	ruig hertshooi	L.	38944	1a	species		accepted	51936	2015-04-29		
3359	4398		Volucella zonaria		hoornaarzweefvlieg, stadsreus	(Poda, 1761)	36878	0a	species		accepted	49852	2015-04-29		
3376	4415		Andrena fulva		vosje	(Müller, 1766)	34305	1a	species		accepted	47277	2015-04-29		
3377	4416		Andrena fulvago		texelse zandbij	(Christ, 1791)	34305	1a	species		accepted	47277	2015-04-29		
3396	4434		Lycaena phlaeas	bronzé	kleine vuurvlinder	(Linnaeus, 1761)	41650	1a	species		accepted	54657	2015-04-29		
3467	4502		Bucephala clangula	garrot à oeil d'or	brilduiker	(Linnaeus, 1758)	40319		species		accepted	53316	2015-04-29		
3477	4512		Apus apus	martinet noir	gierzwaluw	(Linnaeus, 1758)	40333	1a	species		accepted	53329	2015-04-29		
3569	4603		Passer hispaniolensis	moineau espagnol	spaanse mus	(Temminck, 1820)	40415	1b	species		accepted	53411	2015-04-29		
3588	4620		Phylloscopus collybita	pouillot véloce	tjiftjaf	(Vieillot, 1887)	40494	1a	species		accepted	53490	2015-04-29		
3615	4648		Panurus biarmicus	panure à moustaches	baardmannetje, baardman	(Linnaeus, 1758)	40493	1a	species		accepted	53489	2015-04-29		
3629	4662		Rhodostethia rosea	mouette de ross	ross’ meeuw	(MacGillivray, 1824)	40399	1b	species		accepted	53395	2015-04-29		
3644	4674		Dama dama	daim européen	damhert	(Linnaeus, 1758)	40919	2a	species		accepted	53917	2015-04-29		
3650	4682		Myotis nattereri	vespertilion de natterer, murin de natterer	franjestaart	(Kuhl, 1817)	40965	1a	species		accepted	53965	2015-04-29		
3706	4736		Anisomeridium macrocarpum		grote sporenkorst	(Körb.) V. Wirth	44027	1a	species		accepted	57206	2015-04-29		
3713	4743		Arthopyrenia lapponina				41853	1a	species		accepted	54870	2015-04-29		
3815	4845		Pertusaria hymenea		open speldenkussentje	(Ach.) Schaer.	44064	1a	species		accepted	57243	2015-04-29		
3816	4846		Pertusaria lactea		witte dijkkringkorst	(L.) Arnold	44064	1a	species		accepted	57243	2015-04-29		
3837	4866		Porpidia macrocarpa		granietblauwkorst	(DC.) Hertel & A.J. Schwab	44083	1a	species		accepted	57262	2015-04-29		
3854	4883		Rhizocarpon geographicum		gewoon landkaartmos	(L.) DC.	44089	1a	species		accepted	57268	2015-04-29		
3855	4884		Rhizocarpon lavatum		oever-landkaartmos	(Fr.) Hazsl.	44089	1a	species		accepted	57268	2015-04-29		
3857	4886		Rhizocarpon richardii		kust-landkaartmos	(Nyl.) Zahlbr.	44089	1a	species		accepted	57268	2015-04-29		
3977	5004		Sphagnum cuspidatum	sphaigne pointue	waterveenmos	Ehrhart ex G. F. Hoffmann, 1796	38637	1a	species		accepted	51632	2015-04-29		
3978	5005		Sphagnum denticulatum		geoord veenmos	Bridel, 1826	38637	1a	species		accepted	51632	2015-04-29		
3980	5007		Sphagnum fimbriatum	sphaigne frangée	gewimperd veenmos	Wilson in J. D. Hooker, 1847	38637	1a	species		accepted	51632	2015-04-29		
3981	5008		Sphagnum flexuosum	sphaigne flexueuse	slank veenmos	Dozy & Molkenboer, 1851	38637	1a	species		accepted	51632	2015-04-29		
3984	5010		Sphagnum girgensohnii		gerafeld veenmos	Russow, 1865	38637	1a	species		accepted	51632	2015-04-29		
3985	5011		Sphagnum magellanicum	sphaigne de magellan	hoogveenveenmos	Bridel, 1798	38637	1a	species		accepted	51632	2015-04-29		
3988	5014		Sphagnum palustre	sphaigne des marais	gewoon veenmos	Linnaeus, 1753	38637	1a	species		accepted	51632	2015-04-29		
3990	5016		Sphagnum platyphyllum		lepelbladveenmos	Warnstorf, 1884	38637	1a	species		accepted	51632	2015-04-29		
3991	5017		Sphagnum pulchrum		vijfrijig veenmos	Warnstorf, 1900	38637	1a	species		accepted	51632	2015-04-29		
3992	5018		Sphagnum quinquefarium		bosveenmos	Warnstorf, 1886	38637	1a	species		accepted	51632	2015-04-29		
3994	5020		Sphagnum rubellum	sphaigne rougeâtre	rood veenmos	Wilson, 1855	38637	1a	species		accepted	51632	2015-04-29		
3998	5024		Sphagnum subsecundum		moerasveenmos	Nees in Sturm, 1819 [Apr]	38637	1a	species		accepted	51632	2015-04-29		
3999	5025		Sphagnum tenellum	sphaigne molle	zacht veenmos	Bridel, 1819 [1818]	38637	1a	species		accepted	51632	2015-04-29		
4065	5089		Nardia scalaris		echt vleugelmos	Gray	38546	1a	species		accepted	51541	2015-04-29		
4106	5131		Clausilia dubia		knotwilgslak	Draparnaud, 1805	40984	1a	species		accepted	53984	2015-04-29		
4200	5228		Entoloma byssisedum		schelpsatijnzwam	(Pers.:Fr.) Donk	42442	1a	species		accepted	55512	2015-04-29		
4215	5243		Hebeloma cylindrosporum		smalsporige vaalhoed	Romagn.	42675	1a	species		accepted	55768	2015-04-29		
4217	5245		Hebeloma truncatum		rossige vaalhoed	(Schaeff.) P. Kumm., 1871	42675	1a	species		accepted	55768	2015-04-29		
4273	5301		Pholiota henningsii		veenmosbundelzwam	(Bres.) P.D. Orton, 1960	43288	1a	species		accepted	56419	2015-04-29		
4275	5303		Pholiota lucifera		fijnschubbige bundelzwam	(Lasch) Quél.	43288	1a	species		accepted	56419	2015-04-29		
4314	5342		Tricholoma acerbum		krulzoomridderzwam	(Bull.:Fr.) Quél.	43829	1a	species		accepted	57003	2015-04-29		
4317	5345		Tricholoma aurantium		oranje ridderzwam	(Schaeff.:Fr.) Ricken	43829	1a	species		accepted	57003	2015-04-29		
4338	5368		Vararia gallica		grootsporig toverkorstje	(Bourdot & Galzin) Boidin, 1976	43874	1a	species		accepted	57048	2015-04-29		
4339	5369		Vararia ochroleuca		kleinsporig toverkorstje	(Bourdot & Galzin) Donk, 1930	43874	1a	species		accepted	57048	2015-04-29		
4995	6065		Hygrocybe chlorophana		gele wasplaat	(Fr.:Fr.) Wünsche	42769	1a	species		accepted	55866	2015-04-29		
4396	5445		Meruliopsis taxicola		rode plakkaatzwam	(Pers.) Bondartsev, 1959	42972	1a	species		accepted	56085	2015-04-29		
4401	5450		Entoloma infula		helmsatijnzwam	(Fr.) Noordel., 1987	42442	1a	species		accepted	55512	2015-04-29		
4470	5529		Piptoporus betulinus		berkezwam	(Bull.) P. Karst., 1881	43303	1a	species		accepted	56436	2015-04-29		
4471	5530		Climacocystis borealis		noordelijke buisjeszwam	(Fr.) Kotl. & Pouzar, 1958	42158	1a	species		accepted	55183	2015-04-29		
4724	5795		Disciseda candida		kleine kop-op-schotel	(Schwein.) C.G. Lloyd	42377	1a	species		accepted	55443	2015-04-29		
4730	5801		Entoloma hirtipes		vissige satijnzwam	(Schumach.:Fr.) M.M. Moser	42442	1a	species		accepted	55512	2015-04-29		
4733	5804		Entoloma griseocyaneum		grijsblauwe satijnzwam	(Fr.:Fr.) P. Kumm.	42442	1a	species		accepted	55512	2015-04-29		
4737	5808		Entoloma fuscomarginatum		bruingerande satijnzwam	(P.D. Orton) M.M. Moser	42442	1a	species		accepted	55512	2015-04-29		
4741	5812		Entoloma farinogustus		ranzige dennesatijnzwam	Arnolds & Noordel.	42442	1a	species		accepted	55512	2015-04-29		
4743	5814		Entoloma exile		roodvoetstaalsteeltje	(Fr.:Fr.) Noordel.	42442	1a	species		accepted	55512	2015-04-29		
4751	5822		Entoloma defibulatum		rondsporige heidesatijnzwam	Arnolds & Noordel.	42442	1a	species		accepted	55512	2015-04-29		
4754	5825		Entoloma cuniculorum		konijneholsatijnzwam	Arnolds & Noordel.	42442	1a	species		accepted	55512	2015-04-29		
4756	5827		Entoloma cryptocystidiatum		fijngestreepte satijnzwam	Arnolds & Noordel.	42442	1a	species		accepted	55512	2015-04-29		
