taxonid,annexcode,acceptedname,gbif_scientificName,gbif_accepted_name,gbif_kingdom,gbif_phylum,gbif_order,gbif_class,gbif_family,gbif_genus
29273,BXL-ORD-2012_Annex II.5,Guignardia philoprina,"Guignardia philoprina (Berk. & M.A.Curtis) Aa, 1973","Phyllosticta philoprina (Berk. & M.A.Curtis) Wikee & Crous, 2013",Fungi,Ascomycota,Botryosphaeriales,Dothideomycetes,Phyllostictaceae,Phyllosticta
29274,BXL-ORD-2012_Annex II.5,Guignardia punctoidea,Guignardia punctoidea (Cooke) J.Schröt.,Guignardia punctoidea (Cooke) J.Schröt.,Fungi,Ascomycota,Botryosphaeriales,Dothideomycetes,Phyllostictaceae,Guignardia
29275,BXL-ORD-2012_Annex II.5,Guignardia reticulata,Guignardia reticulata (DC.) Aa,Guignardia reticulata (DC.) Aa,Fungi,Ascomycota,Botryosphaeriales,Dothideomycetes,Phyllostictaceae,Guignardia
29277,BXL-ORD-2012_Annex II.5,Gymnopilus penetrans,Gymnopilus penetrans (Fr.) Murrill,Gymnopilus penetrans (Fr.) Murrill,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Gymnopilus
29278,BXL-ORD-2012_Annex II.5,Gymnopilus pseudofulgens,Gymnopilus pseudofulgens Romagn.,Gymnopilus pseudofulgens Romagn.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Gymnopilus
29279,BXL-ORD-2012_Annex II.5,Gymnopilus sapineus,Gymnopilus sapineus (Fr.) Maire,Gymnopilus sapineus (Fr.) Murrill,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Gymnopilus
29280,BXL-ORD-2012_Annex II.5,Gymnopilus spectabilis,Gymnopilus spectabilis (Fr.) Singer,Phaeolepiota aurea (Matt.) Maire,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Agaricaceae,Phaeolepiota
29281,BXL-ORD-2012_Annex II.5,Gymnopilus subsphaerosporus,Gymnopilus subsphaerosporus (Joss.) Kühner & Romagn.,Gymnopilus subsphaerosporus (Joss.) Kühner & Romagn.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Gymnopilus
29282,BXL-ORD-2012_Annex II.5,Gymnascella afilamentosa,Gymnascella afilamentosa (G.F.Orr & Kuehn) Currah,Petalosporus afilamentosus G.F.Orr & Kuehn,Fungi,Ascomycota,Onygenales,Eurotiomycetes,Gymnoascaceae,Petalosporus
29283,BXL-ORD-2012_Annex II.5,Gymnascella hyalinospora,"Gymnascella hyalinospora (Kuehn, G.F.Orr & G.R.Ghosh) Currah","Gymnascella hyalinospora (Kuehn, G.F.Orr & G.R.Ghosh) Currah",Fungi,Ascomycota,Onygenales,Eurotiomycetes,Gymnoascaceae,Gymnascella
29284,BXL-ORD-2012_Annex II.5,Gyrophanopsis polonensis,"Gyrophanopsis polonensis (Bres.) Stalpers & P.K.Buchanan, 1991","Gyrophanopsis polonensis (Bres.) Stalpers & P.K.Buchanan, 1991",Fungi,Basidiomycota,Polyporales,Agaricomycetes,Meruliaceae,Gyrophanopsis
29290,BXL-ORD-2012_Annex II.5,Habrostictis carpoboloides,"Habrostictis carpoboloides (P.Crouan & H.Crouan) Boud., 1908",Orbilia carpoboloides (P.Crouan & H.Crouan) Baral,Fungi,Ascomycota,Orbiliales,Orbiliomycetes,Orbiliaceae,Orbilia
29307,BXL-ORD-2012_Annex II.5,Haplotrichum conspersum,Haplotrichum conspersum (Link) Hol.-Jech.,Botryobasidium conspersum J.Erikss.,Fungi,Basidiomycota,Cantharellales,Agaricomycetes,Botryobasidiaceae,Botryobasidium
29309,BXL-ORD-2012_Annex II.5,Haglundia perelegans,"Haglundia perelegans Haglund ex Nannf., 1932",Mollisia olivascens (Feltgen) Le Gal & F.Mangenot,Fungi,Ascomycota,Helotiales,Leotiomycetes,Dermateaceae,Mollisia
29310,BXL-ORD-2012_Annex II.5,Haglundia sarmentorum,Haglundia sarmentorum Svrcek,Haglundia sarmentorum Svrcek,Fungi,Ascomycota,Helotiales,Leotiomycetes,Dermateaceae,Haglundia
29311,BXL-ORD-2012_Annex II.5,Hapalopilus rutilans,"Hapalopilus rutilans (Pers.) Murrill, 1904","Hapalopilus rutilans (Pers.) Murrill, 1904",Fungi,Basidiomycota,Polyporales,Agaricomycetes,Polyporaceae,Hapalopilus
29312,BXL-ORD-2012_Annex II.5,Hamatocanthoscypha ocellata,Hamatocanthoscypha ocellata Huhtinen,Hamatocanthoscypha ocellata Huhtinen,Fungi,Ascomycota,Helotiales,Leotiomycetes,Hyaloscyphaceae,Hamatocanthoscypha
29313,BXL-ORD-2012_Annex II.5,Hansenula alcolica,"Hansenula alcolica Urakami, 1975",Candida boidinii C.Ramírez,Fungi,Ascomycota,Saccharomycetales,Saccharomycetes,,Candida
29314,BXL-ORD-2012_Annex II.5,Hansenula miso,Hansenula miso,Hansenula miso,Fungi,Ascomycota,Saccharomycetales,Saccharomycetes,Pichiaceae,Hansenula
29315,BXL-ORD-2012_Annex II.5,Hansenula saturnus,Hansenula saturnus (Klöcker) Wick.,Cyberlindnera saturnus (Klöcker) Minter,Fungi,Ascomycota,Saccharomycetales,Saccharomycetes,Phaffomycetaceae,Cyberlindnera
29316,BXL-ORD-2012_Annex II.5,Hanseniaspora guilliermondii,Hanseniaspora guilliermondii Pijper,Hanseniaspora guilliermondii Pijper,Fungi,Ascomycota,Saccharomycetales,Saccharomycetes,Saccharomycodaceae,Hanseniaspora
29317,BXL-ORD-2012_Annex II.5,Hanseniaspora uvarum,"Hanseniaspora uvarum (Niehaus) Shehata, Mrak & Phaff ex M.T.Sm., 1984","Hanseniaspora uvarum (Niehaus) Shehata, Mrak & Phaff ex M.T.Sm., 1984",Fungi,Ascomycota,Saccharomycetales,Saccharomycetes,Saccharomycodaceae,Hanseniaspora
29318,BXL-ORD-2012_Annex II.5,Hasegawaea japonica,"Hasegawaea japonica (Yukawa & Maki) Y.Yamada & I.Banno, 1987","Hasegawaea japonica (Yukawa & Maki) Y.Yamada & I.Banno, 1987",Fungi,Ascomycota,Schizosaccharomycetales,Schizosaccharomycetes,Schizosaccharomycetaceae,Hasegawaea
29319,BXL-ORD-2012_Annex II.5,Hamigera avellanea,"Hamigera avellanea Stolk & Samson, 1971","Hamigera avellanea Stolk & Samson, 1971",Fungi,Ascomycota,Eurotiales,Eurotiomycetes,Trichocomaceae,Hamigera
29320,BXL-ORD-2012_Annex II.5,Hamigera reticulata,Hamigera reticulata Samson,Hamigera reticulata Samson,Fungi,Ascomycota,Eurotiales,Eurotiomycetes,Trichocomaceae,Hamigera
29372,BXL-ORD-2012_Annex II.5,Hebeloma anthracophilum,Hebeloma anthracophilum Maire,Hebeloma anthracophilum Maire,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29373,BXL-ORD-2012_Annex II.5,Hebeloma bruchetii,Hebeloma bruchetii Bon,Hebeloma bruchetii Bon,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29374,BXL-ORD-2012_Annex II.5,Hebeloma brunneifolium,Hebeloma brunneifolium Hesler,Hebeloma brunneifolium Hesler,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29375,BXL-ORD-2012_Annex II.5,Hebeloma candidipes,Hebeloma candidipes Bruchet,Hebeloma candidipes Bruchet,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29376,BXL-ORD-2012_Annex II.5,Hebeloma clavulipes,Hebeloma clavulipes Romagn.,Hebeloma clavulipes Romagn.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29377,BXL-ORD-2012_Annex II.5,Hebeloma collariatum,Hebeloma collariatum Bruchet,Hebeloma collariatum Bruchet,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29378,BXL-ORD-2012_Annex II.5,Hebeloma crustuliniforme,Hebeloma crustuliniforme (Bull.) Quél.,Hebeloma crustuliniforme (Bull.) Quél.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29379,BXL-ORD-2012_Annex II.5,Hebeloma dunense,Hebeloma dunense L.Corb. & R.Heim,Hebeloma dunense L.Corb. & R.Heim,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29380,BXL-ORD-2012_Annex II.5,Hebeloma fragilipes,Hebeloma fragilipes Romagn.,Hebeloma fragilipes Romagn.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29381,BXL-ORD-2012_Annex II.5,Hebeloma gigaspermum,Hebeloma gigaspermum Gröger & Zschiesch.,Hebeloma gigaspermum Gröger & Zschiesch.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29382,BXL-ORD-2012_Annex II.5,Hebeloma helodes,Hebeloma helodes J.Favre,Hebeloma helodes J.Favre,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29383,BXL-ORD-2012_Annex II.5,Hebeloma hiemale,Hebeloma hiemale Bres.,Hebeloma hiemale Bres.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29384,BXL-ORD-2012_Annex II.5,Hebeloma leucosarx,Hebeloma leucosarx P.D.Orton,Hebeloma leucosarx P.D.Orton,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29385,BXL-ORD-2012_Annex II.5,Hebeloma marginatulum,Hebeloma marginatulum (J.Favre) Bruchet,Hebeloma marginatulum (J.Favre) Bruchet,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29386,BXL-ORD-2012_Annex II.5,Hebeloma mesophaeum,Hebeloma mesophaeum (Pers.) Quél.,Hebeloma mesophaeum (Pers.) Quél.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29387,BXL-ORD-2012_Annex II.5,Hebeloma oculatum,Hebeloma oculatum Bruchet,Hebeloma oculatum Bruchet,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29388,BXL-ORD-2012_Annex II.5,Hebeloma pallidoluctuosum,Hebeloma pallidoluctuosum Gröger & Zschiesch.,Hebeloma pallidoluctuosum Gröger & Zschiesch.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29389,BXL-ORD-2012_Annex II.5,Hebeloma populinum,Hebeloma populinum Romagn.,Hebeloma populinum Romagn.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29390,BXL-ORD-2012_Annex II.5,Hebeloma psammophilum,Hebeloma psammophilum Bon,Hebeloma psammophilum Bon,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29391,BXL-ORD-2012_Annex II.5,Hebeloma pusillum,Hebeloma pusillum J.E.Lange,Hebeloma pusillum J.E.Lange,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29392,BXL-ORD-2012_Annex II.5,Hebeloma sacchariolens,Hebeloma sacchariolens Quél.,Hebeloma sacchariolens Quél.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29393,BXL-ORD-2012_Annex II.5,Hebeloma sarcophyllum,Hebeloma sarcophyllum Peck,Hebeloma sarcophyllum Peck,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29394,BXL-ORD-2012_Annex II.5,Hebeloma sinapizans,"Hebeloma sinapizans (Paulet) Gillet, 1876","Hebeloma sinapizans (Paulet) Gillet, 1876",Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29395,BXL-ORD-2012_Annex II.5,Hebeloma sordescens,Hebeloma sordescens Vesterh.,Hebeloma sordescens Vesterh.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29396,BXL-ORD-2012_Annex II.5,Hebeloma stenocystis,Hebeloma stenocystis J.Favre ex Quadr.,Hebeloma stenocystis J.Favre ex Quadr.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29397,BXL-ORD-2012_Annex II.5,Hebeloma strophosum,Hebeloma strophosum (Fr.) Sacc.,Hebeloma mesophaeum (Pers.) Quél.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29398,BXL-ORD-2012_Annex II.5,Hebeloma tomentosum,Hebeloma tomentosum (M.M.Moser) Gröger & Zschiesch.,Hebeloma hetieri Boud.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29399,BXL-ORD-2012_Annex II.5,Hebeloma vaccinum,Hebeloma vaccinum Romagn.,Hebeloma vaccinum Romagn.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29400,BXL-ORD-2012_Annex II.5,Hebeloma velutipes,Hebeloma velutipes Bruchet,Hebeloma leucosarx P.D.Orton,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Hymenogastraceae,Hebeloma
29401,BXL-ORD-2012_Annex II.5,Heterobasidion annosum,Heterobasidion annosum (Fr.) Bref.,Heterobasidion annosum (Fr.) Bref.,Fungi,Basidiomycota,Russulales,Agaricomycetes,Bondarzewiaceae,Heterobasidion
29402,BXL-ORD-2012_Annex II.5,Heterochaete dubia,Heterochaete dubia Bourdot & Galzin,Stypella dubia (Bourdot & Galzin) P.Roberts,Fungi,Basidiomycota,Auriculariales,Agaricomycetes,Exidiaceae,Stypella
29403,BXL-ORD-2012_Annex II.5,Heterochaetella brachyspora,Heterochaetella brachyspora Luck-Allen,Stypella dubia (Bourdot & Galzin) P.Roberts,Fungi,Basidiomycota,Auriculariales,Agaricomycetes,Exidiaceae,Stypella
29404,BXL-ORD-2012_Annex II.5,Helminthosphaeria clavariarum,Helminthosphaeria clavariarum (Desm.) Fuckel,Helminthosphaeria clavariarum (Desm.) Fuckel,Fungi,Ascomycota,Sordariales,Sordariomycetes,Helminthosphaeriaceae,Helminthosphaeria
29405,BXL-ORD-2012_Annex II.5,Heterosphaeria patella,Heterosphaeria patella (Tode) Grev.,Heterosphaeria patella (Tode) Grev.,Fungi,Ascomycota,Helotiales,Leotiomycetes,Helotiaceae,Heterosphaeria
29406,BXL-ORD-2012_Annex II.5,Helvella elastica,Helvella elastica Bull.,Helvella elastica Bull.,Fungi,Ascomycota,Pezizales,Pezizomycetes,Helvellaceae,Helvella
29407,BXL-ORD-2012_Annex II.5,Helvella lactea,Helvella lactea Boud.,Helvella lactea Boud.,Fungi,Ascomycota,Pezizales,Pezizomycetes,Helvellaceae,Helvella
29408,BXL-ORD-2012_Annex II.5,Helvella lacunosa,Helvella lacunosa Afzel.,Helvella lacunosa Afzel.,Fungi,Ascomycota,Pezizales,Pezizomycetes,Helvellaceae,Helvella
29410,BXL-ORD-2012_Annex II.5,Helvella villosa,Helvella villosa (Hedw.) Dissing & Nannf.,Helvella fibrosa (Wallr.) Korf,Fungi,Ascomycota,Pezizales,Pezizomycetes,Helvellaceae,Helvella
29411,BXL-ORD-2012_Annex II.5,Hericium alpestre,"Hericium alpestre Pers., 1825","Hericium flagellum (Scop.) Pers., 1797",Fungi,Basidiomycota,Russulales,Agaricomycetes,Hericiaceae,Hericium
29412,BXL-ORD-2012_Annex II.5,Hericium cirrhatum,Hericium cirrhatum (Pers.) Nikol.,Hericium cirrhatum (Pers.) Nikol.,Fungi,Basidiomycota,Russulales,Agaricomycetes,Hericiaceae,Hericium
29413,BXL-ORD-2012_Annex II.5,Herpotrichiella inconspicua,Herpotrichiella inconspicua (Munk) E.Müll.,"Capronia inconspicua (Munk) E.Müll., Petrini, P.J.Fisher, Samuels & Rossman",Fungi,Ascomycota,Chaetothyriales,Eurotiomycetes,Herpotrichiellaceae,Capronia
29414,BXL-ORD-2012_Annex II.5,Herpotrichia herpotrichoides,Herpotrichia herpotrichoides (Fuckel) P.F.Cannon,Herpotrichia herpotrichoides (Fuckel) P.F.Cannon,Fungi,Ascomycota,Pleosporales,Dothideomycetes,Melanommataceae,Herpotrichia
29415,BXL-ORD-2012_Annex II.5,Herpotrichia macrotricha,Herpotrichia macrotricha (Berk. & Broome) Sacc.,Herpotrichia macrotricha (Berk. & Broome) Sacc.,Fungi,Ascomycota,Pleosporales,Dothideomycetes,Melanommataceae,Herpotrichia
29416,BXL-ORD-2012_Annex II.5,Herpotrichia parasitica,Herpotrichia parasitica (R.Hartig) Rostr.,Nematostoma parasiticum (R.Hartig) M.E.Barr,Fungi,Ascomycota,,Dothideomycetes,Pseudoperisporiaceae,Nematostoma
29418,BXL-ORD-2012_Annex II.5,Herpotrichia rubi,Herpotrichia rubi Fuckel,Herpotrichia herpotrichoides (Fuckel) P.F.Cannon,Fungi,Ascomycota,Pleosporales,Dothideomycetes,Melanommataceae,Herpotrichia
29419,BXL-ORD-2012_Annex II.5,Hercospora taleola,Hercospora taleola (Fr.) E.Müll.,Caudospora taleola (Fr.) Starbäck,Fungi,Ascomycota,Diaporthales,Sordariomycetes,,Caudospora
29420,BXL-ORD-2012_Annex II.5,Hercospora tiliae,Hercospora tiliae (Pers.) Tul. & C.Tul.,Hercospora tiliae (Pers.) Tul. & C.Tul.,Fungi,Ascomycota,Diaporthales,Sordariomycetes,Lamproconiaceae,Hercospora
29431,BXL-ORD-2012_Annex II.5,Hemimycena angustispora,Hemimycena angustispora (P.D.Orton) Singer,Hemimycena angustispora (P.D.Orton) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29432,BXL-ORD-2012_Annex II.5,Hemimycena candida,Hemimycena candida (Bres.) Singer,Hemimycena candida (Bres.) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29433,BXL-ORD-2012_Annex II.5,Hemimycena crispata,Hemimycena crispata (Kühner) Singer,Hemimycena crispata (Kühner) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29434,BXL-ORD-2012_Annex II.5,Hemimycena delectabilis,Hemimycena delectabilis (Peck) Singer,Hemimycena delectabilis (Peck) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29435,BXL-ORD-2012_Annex II.5,Hemimycena epichloe,Hemimycena epichloe (Kühner) Singer,Hemimycena epichloe (Kühner) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29436,BXL-ORD-2012_Annex II.5,Hemimycena gracilis,Hemimycena gracilis (Quél.) Singer,Hemimycena gracilis (Quél.) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29437,BXL-ORD-2012_Annex II.5,Hemimycena hirsuta,Hemimycena hirsuta (Tode) Singer,Hemimycena hirsuta (Tode) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29438,BXL-ORD-2012_Annex II.5,Hemimycena lactea,Hemimycena lactea (Pers.) Singer,Hemimycena lactea (Pers.) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29439,BXL-ORD-2012_Annex II.5,Hemimycena mairei,Hemimycena mairei (M.E.Gilbert) Singer,Hemimycena mairei (M.E.Gilbert) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29440,BXL-ORD-2012_Annex II.5,Hemimycena mauretanica,Hemimycena mauretanica (Maire) Singer,Hemimycena mauretanica (Maire) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29441,BXL-ORD-2012_Annex II.5,Hemimycena pseudocrispata,Hemimycena pseudocrispata (Valla) Maas Geest.,Hemimycena pseudocrispata (Valla) Maas Geest.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29442,BXL-ORD-2012_Annex II.5,Hemimycena pseudocrispula,Hemimycena pseudocrispula (Kühner) Singer,Hemimycena pseudocrispula (Kühner) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29443,BXL-ORD-2012_Annex II.5,Hemimycena pseudogracilis,Hemimycena pseudogracilis (Kühner & Maire) Singer,Marasmiellus pseudogracilis (Kühner & Maire) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Omphalotaceae,Marasmiellus
29444,BXL-ORD-2012_Annex II.5,Hemimycena pseudolactea,Hemimycena pseudolactea (Kühner) Singer,Hemimycena pseudolactea (Kühner) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29445,BXL-ORD-2012_Annex II.5,Hemimycena subimmaculata,Hemimycena subimmaculata (Murrill) Elborne & Laessøe,Hemimycena subimmaculata (Murrill) Elborne & Laessøe,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29446,BXL-ORD-2012_Annex II.5,Hemimycena substellata,Hemimycena substellata (Kühner) Antonín & Noordel.,Hemimycena substellata (Kühner) Antonín & Noordel.,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29447,BXL-ORD-2012_Annex II.5,Hemimycena tortuosa,Hemimycena tortuosa (P.D.Orton) Redhead,Hemimycena tortuosa (P.D.Orton) Redhead,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Mycenaceae,Hemimycena
29458,BXL-ORD-2012_Annex II.5,Hirneola auricula-judae,Hirneola auricula-judae (Bull.) Berk.,Auricularia auricula-judae (Bull.) Quél.,Fungi,Basidiomycota,Auriculariales,Agaricomycetes,Auriculariaceae,Auricularia
29459,BXL-ORD-2012_Annex II.5,Homostegia gangraena,Homostegia gangraena (Fr.) G.Winter,Telimenella gangraena (Fr.) Petr.,Fungi,Ascomycota,Phyllachorales,Sordariomycetes,Phyllachoraceae,Telimenella
29473,BXL-ORD-2012_Annex II.5,Hohenbuehelia grisea,Hohenbuehelia grisea (Peck) Singer,Hohenbuehelia grisea (Peck) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Pleurotaceae,Hohenbuehelia
29474,BXL-ORD-2012_Annex II.5,Hohenbuehelia mastrucata,Hohenbuehelia mastrucata (Fr.) Singer,Hohenbuehelia mastrucata (Fr.) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Pleurotaceae,Hohenbuehelia
29475,BXL-ORD-2012_Annex II.5,Hohenbuehelia petaloides,Hohenbuehelia petaloides (Bull.) Schulzer,Hohenbuehelia petaloides (Bull.) Schulzer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Pleurotaceae,Hohenbuehelia
29476,BXL-ORD-2012_Annex II.5,Hohenbuehelia reniformis,Hohenbuehelia reniformis (G.Mey.) Singer,Hohenbuehelia reniformis (G.Mey.) Singer,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Pleurotaceae,Hohenbuehelia
29477,BXL-ORD-2012_Annex II.5,Hohenbuehelia rickenii,Hohenbuehelia rickenii Kühner ex P.D.Orton,Hohenbuehelia tremula (Schaeff.) Thorn & G.L.Barron,Fungi,Basidiomycota,Agaricales,Agaricomycetes,Pleurotaceae,Hohenbuehelia
29481,BXL-ORD-2012_Annex II.5,Humaria aurantiaca,"Humaria aurantiaca (Clem.) Häffner, Benkert & Krisai","Humaria aurantiaca (Clem.) Häffner, Benkert & Krisai",Fungi,Ascomycota,Pezizales,Pezizomycetes,Pyronemataceae,Humaria
29482,BXL-ORD-2012_Annex II.5,Humaria hemisphaerica,Humaria hemisphaerica (F.H.Wigg.) Fuckel,Humaria hemisphaerica (F.H.Wigg.) Fuckel,Fungi,Ascomycota,Pezizales,Pezizomycetes,Pyronemataceae,Humaria
29495,BXL-ORD-2012_Annex II.5,Hypospila bifrons,Hypospila bifrons (DC.) Fr.,Hypospila bifrons (DC.) Fr.,Fungi,Ascomycota,,,,Hypospila
29496,BXL-ORD-2012_Annex II.5,Hypospila pustula,Hypospila pustula (Pers.) P.Karst.,Hypospilina pustula (Pers.) M.Monod,Fungi,Ascomycota,Diaporthales,Sordariomycetes,Valsaceae,Hypospilina
29497,BXL-ORD-2012_Annex II.5,Hypochniciellum ovoideum,Hypochniciellum ovoideum (Jülich) Hjortstam & Ryvarden,Hypochniciellum ovoideum (Jülich) Hjortstam & Ryvarden,Fungi,Basidiomycota,Atheliales,Agaricomycetes,Atheliaceae,Hypochniciellum
29498,BXL-ORD-2012_Annex II.5,Hypochniciellum subillaqueatum,Hypochniciellum subillaqueatum (Litsch.) Hjortstam,Amylocorticiellum subillaqueatum (Litsch.) Spirin & Zmitr.,Fungi,Basidiomycota,Amylocorticiales,Agaricomycetes,Amylocorticiaceae,Amylocorticiellum
29499,BXL-ORD-2012_Annex II.5,Hydnellum ferrugineum,Hydnellum ferrugineum (Fr.) P.Karst.,Hydnellum ferrugineum (Fr.) P.Karst.,Fungi,Basidiomycota,Thelephorales,Agaricomycetes,Bankeraceae,Hydnellum
29500,BXL-ORD-2012_Annex II.5,Hydnellum scrobiculatum,Hydnellum scrobiculatum (Fr.) P.Karst.,Hydnellum scrobiculatum (Fr.) P.Karst.,Fungi,Basidiomycota,Thelephorales,Agaricomycetes,Bankeraceae,Hydnellum
29501,BXL-ORD-2012_Annex II.5,Hydnellum velutinum,Hydnellum velutinum (Fr.) P.Karst.,Hydnellum velutinum (Fr.) P.Karst.,Fungi,Basidiomycota,Thelephorales,Agaricomycetes,Bankeraceae,Hydnellum
29502,BXL-ORD-2012_Annex II.5,Hysterostegiella dumeti,Hysterostegiella dumeti (Sacc. & Speg.) B.Hein,Hysterostegiella dumeti (Sacc. & Speg.) B.Hein,Fungi,Ascomycota,Helotiales,Leotiomycetes,Dermateaceae,Hysterostegiella
29503,BXL-ORD-2012_Annex II.5,Hymenoscyphus albidus,Hymenoscyphus albidus (Roberge ex Desm.) W.Phillips,Hymenoscyphus albidus (Roberge ex Desm.) W.Phillips,Fungi,Ascomycota,Helotiales,Leotiomycetes,Helotiaceae,Hymenoscyphus
29504,BXL-ORD-2012_Annex II.5,Hymenoscyphus albopunctus,Hymenoscyphus albopunctus (Peck) Kuntze,Hymenoscyphus albopunctus (Peck) Kuntze,Fungi,Ascomycota,Helotiales,Leotiomycetes,Helotiaceae,Hymenoscyphus
29505,BXL-ORD-2012_Annex II.5,Hymenoscyphus bryophilus,Hymenoscyphus bryophilus (Fr.) W.Phillips,Hymenoscyphus bryophilus (Fr.) W.Phillips,Fungi,Ascomycota,Helotiales,Leotiomycetes,Helotiaceae,Hymenoscyphus
29506,BXL-ORD-2012_Annex II.5,Hymenoscyphus calyculus,Hymenoscyphus calyculus (Sowerby) W.Phillips,Hymenoscyphus calyculus (Sowerby) W.Phillips,Fungi,Ascomycota,Helotiales,Leotiomycetes,Helotiaceae,Hymenoscyphus
29507,BXL-ORD-2012_Annex II.5,Hymenoscyphus citrinulus,Hymenoscyphus citrinulus (P.Karst.) J.Schröt.,Rodwayella citrinula (P.Karst.) Spooner,Fungi,Ascomycota,Helotiales,Leotiomycetes,Hyaloscyphaceae,Rodwayella
29508,BXL-ORD-2012_Annex II.5,Hymenoscyphus consobrinus,"Hymenoscyphus consobrinus (Boud.) Hengstm., 1985",Hymenoscyphus menthae (W.Phillips) Baral,Fungi,Ascomycota,Helotiales,Leotiomycetes,Helotiaceae,Hymenoscyphus
