id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author	n_occs	kingdom_id	bim_kingdom	name_for_gbif	rank_for_gbif	remark	corrected
49276	2423		Labrus bergylta	vieille	gevlekte lipvis	Ascanius, 1767	39407	1a	species		accepted	52401	2015-04-29				45974	Animalia	Labrus bergylta Ascanius, 1767	species		FALSE
49285	2441		Raja montagui	raie douce	gladde rog, gevlekte rog	Fowler, 1910	39433	1a	species		accepted	52430	2015-04-29				45974	Animalia	Raja montagui Fowler, 1910	species		FALSE
49400	3357		Engraulis encrasicolus	anchois	ansjovis	(Linnaeus, 1758)	39381	1a	species		accepted	52375	2015-04-29				45974	Animalia	Engraulis encrasicolus (Linnaeus, 1758)	species		FALSE
49458	3594		Syngnathus rostellatus	Syngnathe Duméril	kleine zeenaald	Nilsson, 1855	39460	1a	species		accepted	52457	2015-04-29				45974	Animalia	Syngnathus rostellatus Nilsson, 1855	species		FALSE
49499	4564		Melanitta nigra	macreuse noire	zwarte zee-eend	(Linnaeus, 1758)	40325	1b	species		accepted	53321	2015-04-29			1	45974	Animalia	Melanitta nigra (Linnaeus, 1758)	species		FALSE
49501	4576		Melanitta fusca	macreuse brune	grote zee-eend	(Linnaeus, 1758)	40325	1b	species		accepted	53321	2015-04-29			2	45974	Animalia	Melanitta fusca (Linnaeus, 1758)	species		FALSE
49516	4632		Numenius phaeopus	courlis corllieu	regenwulp	(Linnaeus, 1758)	40468	1b	species		accepted	53464	2015-04-29			21	45974	Animalia	Numenius phaeopus (Linnaeus, 1758)	species		FALSE
49520	4671		Lagenorhynchus albirostris	dauphin à bec blanc	witsnuitdolfijn	(Gray, 1846)	40925	1b	species		accepted	53923	2015-04-29				45974	Animalia	Lagenorhynchus albirostris (Gray, 1846)	species		FALSE
49582	26516		Gelochelidon nilotica		lachstern	(Gmelin, 1789)	40396	1b	species		accepted	53392	2015-04-29				45974	Animalia	Gelochelidon nilotica (Gmelin, 1789)	species		FALSE
49584	26529		Puffinus mauretanicus		vale pijlstormvogel	Lowe, 1921	40435	1b	species		accepted	53431	2015-04-29				45974	Animalia	Puffinus mauretanicus Lowe, 1921	species		FALSE
49586	26541		Phalaropus fulicarius	phalarope à bec large	rosse franjepoot	(Linnaeus, 1758)	40469	1b	species		accepted	53465	2015-04-29				45974	Animalia	Phalaropus fulicarius (Linnaeus, 1758)	species		FALSE
49779	62238		Haplotaxida						order		accepted	62153	2015-04-29						Haplotaxida	order		FALSE
43	123		Entoloma politum form. pernitrosum			(P.D. Orton) Noordel.	4831	1a	forma		accepted	5901	2015-04-29				3902	Fungi	Entoloma politum form. pernitrosum (P.D. Orton) Noordel.	form		FALSE
93	235		Peziza proteana form. sparassoides		sponsbekerzwam	(Boud.) Korf	3140	1a	forma		accepted	4178	2015-04-29				3902	Fungi	Peziza proteana form. sparassoides (Boud.) Korf	form		FALSE
110	286		Psathyrella corrugis form. albolimbata			Kits van Wav.	31964	1a	forma		accepted	42479	2015-04-29				3902	Fungi	Psathyrella corrugis form. albolimbata Kits van Wav.	form		FALSE
178	390		Syntrichia ruralis var. ruralis		daksterretje	(Hedw.) F.Weber & D.Mohr	20522	1a	variety		accepted	23257	2015-04-29			1	45975	Plantae	Syntrichia ruralis var. ruralis (Hedw.) F.Weber & D.Mohr	variety		FALSE
235	452		Agaricus nivescens var. nivescens				26712	1a	variety		accepted	29960	2015-04-29				3902	Fungi	Agaricus nivescens var. nivescens	variety		FALSE
270	517		Boletus erythropus var. erythropus				5536	1a	variety		accepted	6600	2015-04-29				3902	Fungi	Boletus erythropus var. erythropus	variety		FALSE
298	607		Clitocybe odora var. fallax			Kuyper	27593	1a	variety		accepted	32399	2015-04-29				3902	Fungi	Clitocybe odora var. fallax Kuyper	variety		FALSE
308	620		Coprinus comatus var. ovatus			(Schaeff.:Fr.) Quél.	27784	1a	variety		accepted	32706	2015-04-29				3902	Fungi	Coprinus comatus var. ovatus (Schaeff.:Fr.) Quél.	variety		FALSE
319	640		Cortinarius hemitrichus var. hemitrichus				27893	1a	variety		accepted	33059	2015-04-29				3902	Fungi	Cortinarius hemitrichus var. hemitrichus	variety		FALSE
334	658		Collybia maculata var. maculata		gewone roestvlekkenzwam		4169	1a	variety		accepted	5197	2015-04-29			1	3902	Fungi	Collybia maculata var. maculata	variety		FALSE
386	751		Diaporthe sarothamni var. dulcamarae			(Nitschke) Wehm.	28663	3c	variety		accepted	34343	2015-04-29				3902	Fungi	Diaporthe sarothamni var. dulcamarae (Nitschke) Wehm.	variety		FALSE
455	935		Hebeloma cylindrosporum var. cylindrosporum				4215	1a	variety		accepted	5243	2015-04-29				3902	Fungi	Hebeloma cylindrosporum var. cylindrosporum	variety		FALSE
456	936		Hebeloma cylindrosporum var. pseudoradicatum			Bon	4215	1a	variety		accepted	5243	2015-04-29				3902	Fungi	Hebeloma cylindrosporum var. pseudoradicatum Bon	variety		FALSE
506	1007		Inocybe arenicola var. arenicola				5097	1a	variety		accepted	6166	2015-04-29				3902	Fungi	Inocybe arenicola var. arenicola	variety		FALSE
531	1032		Inocybe phaeodisca var. phaeodisca				5050	1a	variety		accepted	6119	2015-04-29				3902	Fungi	Inocybe phaeodisca var. phaeodisca	variety		FALSE
556	1071		Lepiota cortinarius var. cortinarius				5141	1a	variety		accepted	6209	2015-04-29				3902	Fungi	Lepiota cortinarius var. cortinarius	variety		FALSE
566	1081		Lentinellus cochleatus var. cochleatus				4342	1a	variety		accepted	5372	2015-04-29				3902	Fungi	Lentinellus cochleatus var. cochleatus	variety		FALSE
590	1125		Melanoleuca rasilis var. leucophylloides			Bon	30347	1a	variety		accepted	38171	2015-04-29				3902	Fungi	Melanoleuca rasilis var. leucophylloides Bon	variety		FALSE
618	1183		Mycena galopus var. nigra			Rea	30626	1a	variety		accepted	38880	2015-04-29			101	3902	Fungi	Mycena galopus var. nigra Rea	variety		FALSE
633	1213		Octospora coccinea var. tetraspora			Benkert	30706	1a	variety		accepted	39107	2015-04-29				3902	Fungi	Octospora coccinea var. tetraspora Benkert	variety		FALSE
736	1428		Psilocybe squamosa var. squamosa				32040	1a	variety		accepted	42587	2015-04-29				3902	Fungi	Psilocybe squamosa var. squamosa	variety		FALSE
737	1429		Psilocybe squamosa var. thrausta			(Schulzer ex Kalchbr.) Guzmán	32040	1a	variety		accepted	42587	2015-04-29				3902	Fungi	Psilocybe squamosa var. thrausta (Schulzer ex Kalchbr.) Guzmán	variety		FALSE
787	58974		Santalales				2396		order		to determine	59135	2015-04-29				45975	Plantae	Santalales	order		FALSE
809	1673		Tremellodendropsis tuberosa var. tuberosa				5583	1a	variety		accepted	6646	2015-04-29				3902	Fungi	Tremellodendropsis tuberosa var. tuberosa	variety		FALSE
824	1688		Tricholoma saponaceum var. ardosaceum			Bres.	4323	1a	variety		accepted	5351	2015-04-29				3902	Fungi	Tricholoma saponaceum var. ardosaceum Bres.	variety		FALSE
826	1690		Tricholoma saponaceum var. squamosum			(Cooke) Rea	4323	1a	variety		accepted	5351	2015-04-29				3902	Fungi	Tricholoma saponaceum var. squamosum (Cooke) Rea	variety		FALSE
1124	2031		Carassius auratus auratus	poisson rouge, poisson doré	goudvis	(Linnaeus, 1758)	21440	2a	subspecies		accepted	24298	2015-04-29				45974	Animalia	Carassius auratus auratus (Linnaeus, 1758)	subspecies		FALSE
1311	2282		Leptosphaeria arundinacea var. godinii			(Desm.) Sacc.	29987	1a	variety		accepted	37417	2015-04-29				3902	Fungi	Leptosphaeria arundinacea godini (Desm.) Sacc.	subspecies		TRUE
1327	2373		Pelobates fuscus	pélobate brun	knoflookpad	(Laurenti, 1768)	37157	1a	species		accepted	50131	2015-04-29				45974	Animalia	Pelobates fuscus (Laurenti, 1768)	species		FALSE
1331	2377		Rana ridibunda	grenouille rieuse	meerkikker, grote groene kikker	Pallas, 1771	37158	0	species		accepted	50132	2015-04-29				45974	Animalia	Rana ridibunda Pallas, 1771	species		FALSE
1344	2390		Lacerta agilis	lézard des souches	zandhagedis	Linnaeus, 1758	37154	1a	species		accepted	50128	2015-04-29				45974	Animalia	Lacerta agilis Linnaeus, 1758	species		FALSE
1353	60468		Torpedo (Tetronarce) nobiliana	torpille noire	sidderrog	Bonaparte, 1835	39461		species		accepted	52458	2015-04-29				45974	Animalia	Torpedo (Tetronarce) nobiliana Bonaparte, 1835	species		FALSE
1393	2437		Raja batis	pocheteau, pocheteau gris	vleet	Linnaeus, 1758	39433	1b	species		accepted	52430	2015-04-29				45974	Animalia	Raja batis Linnaeus, 1758	species		FALSE
1412	2456		Solea lascaris	sole pole	franse tong	(Risso, 1810)	39448	1b	species		accepted	52445	2015-04-29				45974	Animalia	Solea lascaris (Risso, 1810)	species		FALSE
1420	2464		Anthyllis vulneraria	vulnéraire	wondklaver	L.	38989	1a	species		accepted	51981	2015-04-29			15	45975	Plantae	Anthyllis vulneraria L.	species		FALSE
39303	52296		Parietaria			L.	44790		genus		to determine	57968	2015-04-29			1	45975	Plantae	Parietaria L.	genus		FALSE
1445	2487		Atropa belladonna		wolfskers	L.	39288	1a	species		accepted	52281	2015-04-29			24	45975	Plantae	Atropa bella-donna L.	species		TRUE
1499	2540		Cephalanthera damasonium	céphalanthère à grandes fleurs	bleek bosvogeltje	(Mill.) Druce	39110	1a	species		accepted	52102	2015-04-29				45975	Plantae	Cephalanthera damasonium (Mill.) Druce	species		FALSE
1501	2542		Cephalanthera rubra	céphalanthère rouge	rood bosvogeltje	(L.) Rich.	39110	1a	species		accepted	52102	2015-04-29				45975	Plantae	Cephalanthera rubra (L.) Rich.	species		FALSE
1513	2554		Cicendia filiformis	cicendie filiforme	draadgentiaan	(L.) Delarbre	39017	1a	species		accepted	52009	2015-04-29			1	45975	Plantae	Cicendia filiformis (L.) Delarbre	species		FALSE
1570	2610		Geum rivale	benoîte des ruisseaux	knikkend nagelkruid	L.	39245	1a	species		accepted	52238	2015-04-29			1	45975	Plantae	Geum rivale L.	species		FALSE
1579	2618		Gypsophila muralis	gypsophile des moissons	gipskruid	L.	38917	1a	species		accepted	51909	2015-04-29			3	45975	Plantae	Gypsophila muralis L.	species		FALSE
1586	2625		Juniperus communis	genévrier commun	jeneverbes	L.	38951	1a	species		accepted	51943	2015-04-29			2	45975	Plantae	Juniperus communis L.	species		FALSE
1607	2645		Liparis loeselii	laparis de loesel	groenknolorchis	(L.) Rich.	39120	1a	species		accepted	52112	2015-04-29				45975	Plantae	Liparis loeselii (L.) Rich.	species		FALSE
1628	2665		Melica uniflora	mélique uniflore	eenbloemig parelgras	Retz.	39178	1a	species		accepted	52171	2015-04-29			62	45975	Plantae	Melica uniflora Retz.	species		FALSE
1630	2667		Mentha suaveolens	menthe à feuilles rondes	witte munt	Ehrh.	39047	1a	species		accepted	52039	2015-04-29			15	45975	Plantae	Mentha suaveolens Ehrh.	species		FALSE
1639	2676		Myosotis stricta	myosotis raide	stijf vergeet-mij-nietje	Roem. & Schult.	38855	1a	species		accepted	51847	2015-04-29			1	45975	Plantae	Myosotis stricta Roem. & Schult.	species		FALSE
1646	2683		Neottia nidus-avis	nid-d'oiseau	vogelnestje	(L.) Rich.	39122	1a	species		accepted	52114	2015-04-29			31	45975	Plantae	Neottia nidus-avis (L.) Rich.	species		FALSE
1647	2684		Nepeta cataria	herbe aux chats	wild kattenkruid	L.	39048	1a	species		accepted	52040	2015-04-29			1	45975	Plantae	Nepeta cataria L.	species		FALSE
1699	2735		Salvia pratensis	sauge des prés	veldsalie	L.	39051	1a	species		accepted	52043	2015-04-29			2	45975	Plantae	Salvia pratensis L.	species		FALSE
1715	2750		Stachys arvensis	epiaire des champs	akkerandoorn	(L.) L.	39053	1a	species		accepted	52045	2015-04-29			11	45975	Plantae	Stachys arvensis (L.) L.	species		FALSE
1716	2751		Stachys officinalis	bétoine	betonie	(L.) Trevis.	39053	1a	species		accepted	52045	2015-04-29			13	45975	Plantae	Stachys officinalis (L.) Trevis.	species		FALSE
1734	2769		Torilis nodosa	torilis noueuse	knopig doornzaad	(L.) Gaertn.	38771	1a	species		accepted	51763	2015-04-29			3	45975	Plantae	Torilis nodosa (L.) Gaertn.	species		FALSE
1738	2773		Trifolium fragiferum	trèfle fraise	aardbeiklaver	L.	39005	1a	species		accepted	51997	2015-04-29			9	45975	Plantae	Trifolium fragiferum L.	species		FALSE
1742	2777		Trifolium striatum	trèfle strié	gestreepte klaver	L.	39005	1a	species		accepted	51997	2015-04-29			1	45975	Plantae	Trifolium striatum L.	species		FALSE
1791	2831		Conocephalus dorsalis	conocéphale des roseaux	gewoon spitskopje	(Latreille, 1804)	38684	1a	species		accepted	51678	2015-04-29			10	45974	Animalia	Conocephalus dorsalis (Latreille, 1804)	species		FALSE
1804	2844		Metrioptera roeselii	decticelle bariolée	greppelsprinkhaan	(Hagenbach, 1872)	38689	1a	species		accepted	51683	2015-04-29			3	45974	Animalia	Metrioptera roeselii (Hagenbach, 1872)	species		FALSE
1836	2876		Ceriagrion tenellum	agrion délicat	koraaljuffer	(De Villers, 1789)	38425	1a	species		accepted	51419	2015-04-29			3	45974	Animalia	Ceriagrion tenellum (De Villers, 1789)	species		FALSE
1847	2887		Leucorrhinia caudalis	leucorrhine à large queue	sierlijke witsnuitlibel	(Charpentier, 1840)	38443	1a	species		accepted	51439	2015-04-29				45974	Animalia	Leucorrhinia caudalis (Charpentier, 1840)	species		FALSE
1850	2890		Leucorrhinia rubicunda	leucorrhine rubiconde	noordse witsnuitlibel	(Linnaeus, 1758)	38443	1a	species		accepted	51439	2015-04-29			2	45974	Animalia	Leucorrhinia rubicunda (Linnaeus, 1758)	species		FALSE
1858	2897		Orthetrum coerulescens	orthétrum bleuissant	beekoeverlibel	(Fabricius, 1798)	38445	1a	species		accepted	51441	2015-04-29			5	45974	Animalia	Orthetrum coerulescens (Fabricius, 1798)	species		FALSE
1900	2942		Bombus hypnorum		boomhommel	(Linnaeus, 1758)	34306	1a	species		accepted	47278	2015-04-29			82	45974	Animalia	Bombus hypnorum (Linnaeus, 1758)	species		FALSE
1984	3027		Stelis breviuscula		gewone tubebij	(Nylander, 1848)	35504	1a	species		accepted	48484	2015-04-29			5	45974	Animalia	Stelis breviuscula (Nylander, 1848)	species		FALSE
1988	3031		Stelis phaeoptera		zwarte tubebij	(Kirby, 1802)	35504	1a	species		accepted	48484	2015-04-29			1	45974	Animalia	Stelis phaeoptera (Kirby, 1802)	species		FALSE
1989	3032		Stelis punctulatissima		geelgerande tubebij	(Kirby, 1802)	35504	1a	species		accepted	48484	2015-04-29			2	45974	Animalia	Stelis punctulatissima (Kirby, 1802)	species		FALSE
2062	3105		Grus canadensis	grue du canada	canadese kraanvogel	(Linnaeus, 1758)	40384	1b	species		accepted	53380	2015-04-29				45974	Animalia	Grus canadensis (Linnaeus, 1758)	species		FALSE
2075	3116		Hirundo daurica		roodstuitzwaluw	Linnaeus, 1771	40387	1b	species		accepted	53383	2015-04-29				45974	Animalia	Hirundo daurica Linnaeus, 1771	species		FALSE
2142	3183		Lullula arborea	alouette lulu	boomleeuwerik	(Linnaeus, 1758)	40304	1a	species		accepted	53301	2015-04-29			418	45974	Animalia	Lullula arborea (Linnaeus, 1758)	species		FALSE
2156	3196		Formica polyctena		kale bosmier	Förster, 1850	40625	1a	species		accepted	53622	2015-04-29				45974	Animalia	Formica polyctena Förster, 1850	species		FALSE
2239	3279		Gyalecta truncigena		boomabrikoosjeskorst	(Ach.) Hepp	43999	1a	species		accepted	57178	2015-04-29				3902	Fungi	Gyalecta truncigena (Ach.) Hepp	species		FALSE
2292	3332		Rhogogaster viridis			(Linnaeus, 1758)	34073	0a	species		accepted	47222	2015-04-29			2	45974	Animalia	Rhogogaster viridis (Linnaeus, 1758)	species		FALSE
2322	3365		Mola mola	poisson-lune	maanvis	(Linnaeus, 1758)	39411	1b	species		accepted	52408	2015-04-29				45974	Animalia	Mola mola (Linnaeus, 1758)	species		FALSE
2371	3410		Picris echioides	picris fausse-vipérine	dubbelkelk	L.	38824	1a	species		accepted	51816	2015-04-29			18	45975	Plantae	Picris echioides L.	species		FALSE
2385	3423		Polystichum aculeatum	polystic à aiguillons	stijve naaldvaren	(L.) Roth	38975	1a	species		accepted	51967	2015-04-29			4	45975	Plantae	Polystichum aculeatum (L.) Roth	species		FALSE
2570	3608		Adonis aestivalis	adonis d'été	zomeradonis	L.	39221	1a	species		accepted	52214	2015-04-29			1	45975	Plantae	Adonis aestivalis L.	species		FALSE
2574	3612		Agrostemma githago	nielle des blés	bolderik	L.	38911	1a	species		accepted	51903	2015-04-29			14	45975	Plantae	Agrostemma githago L.	species		FALSE
2628	3664		Eryngium maritimum	panicaut de mer	blauwe zeedistel	L.	38755	1a	species		accepted	51747	2015-04-29				45975	Plantae	Eryngium maritimum L.	species		FALSE
2651	3686		Fragaria vesca	fraisier sauvage	bosaardbei	L.	39244	1a	species		accepted	52237	2015-04-29			255	45975	Plantae	Fragaria vesca L.	species		FALSE
2652	3687		Fritillaria meleagris	fritillaire	wilde kievitsbloem	L.	39066	1a	species		accepted	52058	2015-04-29			9	45975	Plantae	Fritillaria meleagris L.	species		FALSE
2877	3920		Picus canus	pic cendré	grijskopspecht	Gmelin, 1788	40427	1b	species		accepted	53423	2015-04-29			16	45974	Animalia	Picus canus Gmelin, 1788	species		FALSE
2884	3927		Pluvialis apricaria	pluvier doré	goudplevier	(Linnaeus, 1758)	40351	1a	species		accepted	53347	2015-04-29			54	45974	Animalia	Pluvialis apricaria (Linnaeus, 1758)	species		FALSE
2896	3938		Porzana porzana	marouette ponctuée	porseleinhoen	(Linnaeus, 1766)	40443	1a	species		accepted	53439	2015-04-29			2	45974	Animalia	Porzana porzana (Linnaeus, 1766)	species		FALSE
2898	3940		Prunella collaris	accenteur alpin	alpenheggenmus	(Scopoli, 1769)	40436	1b	species		accepted	53432	2015-04-29				45974	Animalia	Prunella collaris (Scopoli, 1769)	species		FALSE
2900	3942		Pluvialis dominica	pluvier dominicain	amerikaanse goudplevier	(Statius Müller, 1776)	40351	1b	species		accepted	53347	2015-04-29				45974	Animalia	Pluvialis dominica (Statius Müller, 1776)	species		FALSE
2902	3944		Tringa glareola	chevalier sylvain	bosruiter	Linnaeus, 1758	40473	1b	species		accepted	53469	2015-04-29			4	45974	Animalia	Tringa glareola Linnaeus, 1758	species		FALSE
2931	3972		Streptopelia decaocto	tourterelle turque	turkse tortel	(Frivaldszky, 1838)	40357	1a	species		accepted	53353	2015-04-29			5283	45974	Animalia	Streptopelia decaocto (Frivaldszky, 1838)	species		FALSE
2935	3976		Sturnus vulgaris	étourneau sansonnet	spreeuw	Linnaeus, 1758	40486	1a	species		accepted	53482	2015-04-29			7297	45974	Animalia	Sturnus vulgaris Linnaeus, 1758	species		FALSE
2990	4028		Lecidea auriculata				44012	1a	species		accepted	57191	2015-04-29				3902	Fungi	Lecidea auriculata	species		FALSE
2994	4032		Lecidea promixta		zwerfsteenkorst	Nyl.	44012	1a	species		accepted	57191	2015-04-29				3902	Fungi	Lecidea promixta Nyl.	species		FALSE
3001	4039		Leptogium imbricatum		schubjeszwelmos	P.M. Jörg.	43982	1a	species		accepted	57161	2015-04-29				3902	Fungi	Leptogium imbricatum P.M. Jörg.	species		FALSE
3015	4053		Mycoporum antecellans				43064	1a	species		accepted	56185	2015-04-29				3902	Fungi	Mycoporum antecellans	species		FALSE
3113	4151		Fissidens adianthoides		groot vedermos	Hedw.	38514	1a	species		accepted	51509	2015-04-29			1	45975	Plantae	Fissidens adianthoides Hedw.	species		FALSE
3114	4152		Fissidens dubius		kalkvedermos	P.Beauv.	38514	1a	species		accepted	51509	2015-04-29			2	45975	Plantae	Fissidens dubius P.Beauv.	species		FALSE
39318	52311		Alopias				44801		genus		to determine	57979	2015-04-29				45974	Animalia	Alopias	genus		FALSE
3256	4295		Cruciata laevipes	gaillet croisette	kruisbladwalstro	Opiz	39256	1a	species		accepted	52249	2015-04-29			17	45975	Plantae	Cruciata laevipes Opiz	species		FALSE
3270	4309		Herminium monorchis	orchis à un bulbe	honingorchis	(L.) R.Br.	39118	1a	species		accepted	52110	2015-04-29				45975	Plantae	Herminium monorchis (L.) R.Br.	species		FALSE
3272	4311		Hieracium lactucella	epervière petite-laitue	spits havikskruid	Wallr.	38813	1a	species		accepted	51805	2015-04-29				45975	Plantae	Hieracium lactucella Wallr.	species		FALSE
3273	4312		Hieracium murorum	epervière des murs	muurhavikskruid	L.	38813	1a	species		accepted	51805	2015-04-29			42	45975	Plantae	Hieracium murorum L.	species		FALSE
3284	4323		Hydrocotyle vulgaris	ecuelle d'eau	gewone waternavel	L.	38758	1a	species		accepted	51750	2015-04-29			2	45975	Plantae	Hydrocotyle vulgaris L.	species		FALSE
3318	4356		Viola arvensis	pensée des champs	akkerviooltje	Murray	39307	1a	species		accepted	52300	2015-04-29			85	45975	Plantae	Viola arvensis Murray	species		FALSE
3364	4403		Euleia heraclei		selderijvlieg	(Linnaeus, 1758)	37056	0a	species		accepted	50030	2015-04-29			19	45974	Animalia	Euleia heraclei (Linnaeus, 1758)	species		FALSE
3399	4437		Araschnia levana	carte géographique	landkaartje	Linnaeus 1758	41663	1a	species		accepted	54673	2015-04-29			391	45974	Animalia	Araschnia levana Linnaeus 1758	species		FALSE
3401	4439		Anthocharis cardamines	aurore	oranjetipje	(Linnaeus, 1758)	41684	1a	species		accepted	54694	2015-04-29			424	45974	Animalia	Anthocharis cardamines (Linnaeus, 1758)	species		FALSE
3402	4440		Maculinea teleius	azuré de la sanguisorbe	pimpernelblauwtje	(Bergsträsser, 1779)	41652	1a	species		accepted	54659	2015-04-29				45974	Animalia	Maculinea teleius (Bergsträsser, 1779)	species		FALSE
3450	4486		Athene noctua	chevêche d'athéna	steenuil	(Scopoli, 1769)	40481	1a	species		accepted	53477	2015-04-29			485	45974	Animalia	Athene noctua (Scopoli, 1769)	species		FALSE
3514	4549		Anser albifrons	oie rieuse, oie rieuse sibérienne	kolgans	(Scopoli, 1769)	40316	1b	species		accepted	53313	2015-04-29			41	45974	Animalia	Anser albifrons (Scopoli, 1769)	species		FALSE
3517	4552		Anser caerulescens	oie des neiges	sneeuwgans	(Linnaeus, 1758)	40316	1b	species		accepted	53313	2015-04-29				45974	Animalia	Anser caerulescens (Linnaeus, 1758)	species		FALSE
3526	4560		Pyrrhula pyrrhula	bouvreuil pivoine	goudvink	(Linnaeus, 1758)	40378	1a	species		accepted	53374	2015-04-29			1375	45974	Animalia	Pyrrhula pyrrhula (Linnaeus, 1758)	species		FALSE
3538	4574		Monticola saxatilis	monticole de roche	rode rotslijster	(Linnaeus, 1758)	40452	1b	species		accepted	53448	2015-04-29				45974	Animalia	Monticola saxatilis (Linnaeus, 1758)	species		FALSE
3539	4575		Morus bassanus	fou de bassan	jan-van-gent	(Linnaeus, 1758)	40487	1b	species		accepted	53483	2015-04-29				45974	Animalia	Morus bassanus (Linnaeus, 1758)	species		FALSE
3556	4590		Motacilla citreola	bergeronnette citrine	citroenkwikstaart	Pallas, 1776	40405	1b	species		accepted	53401	2015-04-29				45974	Animalia	Motacilla citreola Pallas, 1776	species		FALSE
3580	4612		Motacilla alba	bergeronnette grise	witte kwikstaart	Linnaeus, 1758	40405	1a	species		accepted	53401	2015-04-29			3838	45974	Animalia	Motacilla alba Linnaeus, 1758	species		FALSE
3594	4626		Motacilla flava	bergeronnette printanière	gele kwikstaart	Linnaeus, 1758	40405	1a	species		accepted	53401	2015-04-29			397	45974	Animalia	Motacilla flava Linnaeus, 1758	species		FALSE
3608	4641		Oriolus oriolus	loriot d'europe	wielewaal	(Linnaeus, 1758)	40408	1a	species		accepted	53404	2015-04-29			39	45974	Animalia	Oriolus oriolus (Linnaeus, 1758)	species		FALSE
3739	4769		Bryoria subcana				44036	1a	species		accepted	57215	2015-04-29				3902	Fungi	Bryoria subcana	species		FALSE
3742	4772		Calicium adspersum		geelberijpt boomspijkertje	Pers.	43971	1a	species		accepted	57150	2015-04-29				3902	Fungi	Calicium adspersum Pers.	species		FALSE
3743	4773		Calicium glaucellum		zwart boomspijkertje	Ach.	43971	1a	species		accepted	57150	2015-04-29				3902	Fungi	Calicium glaucellum Ach.	species		FALSE
3748	4778		Caloplaca cerinella				44102	1a	species		accepted	57281	2015-04-29						Caloplaca cerinella	species		FALSE
3753	4783		Caloplaca herbidella		koraalcitroenkorst	(Hue) H. Magn.	44102	1a	species		accepted	57281	2015-04-29						Caloplaca herbidella (Hue) H. Magn.	species		FALSE
3757	4787		Caloplaca thallincola		fraaie citroenkorst	(Wedd.) Du Rietz	44102	1a	species		accepted	57281	2015-04-29						Caloplaca thallincola (Wedd.) Du Rietz	species		FALSE
3828	4857		Physcia tribacia		lobjesvingermos	(Ach.) Nyl.	44074	1a	species		accepted	57253	2015-04-29				3902	Fungi	Physcia tribacia (Ach.) Nyl.	species		FALSE
3842	4871		Psilolechia clavulifera		grijze wortelkorst	(Nyl.) Coppins	44023	1a	species		accepted	57202	2015-04-29				3902	Fungi	Psilolechia clavulifera (Nyl.) Coppins	species		FALSE
3846	4875		Pyrenula chlorospila		duinknikker	(Nyl.) Arnold	44087	1a	species		accepted	57266	2015-04-29				3902	Fungi	Pyrenula chlorospila (Nyl.) Arnold	species		FALSE
3849	4878		Ramalina fraxinea		groot takmos	(L.) Ach.	44088	1a	species		accepted	57267	2015-04-29				3902	Fungi	Ramalina fraxinea (L.) Ach.	species		FALSE
3851	4880		Ramalina pollinaria		sierlijk takmos	(Westr.) Ach.	44088	1a	species		accepted	57267	2015-04-29				3902	Fungi	Ramalina pollinaria (Westr.) Ach.	species		FALSE
3860	4889		Rinodina bischoffii		tufschotelkorst	(Hepp) A. Massal.	44076	1a	species		accepted	57255	2015-04-29				3902	Fungi	Rinodina bischoffii (Hepp) A. Massal.	species		FALSE
4111	5136		Helix pomatia	escargot de bourgogne	wijngaardslak	Linnaeus, 1758	41002	1a	species		accepted	54002	2015-04-29			115	45974	Animalia	Helix pomatia Linnaeus, 1758	species		FALSE
4152	5178		Anthracobia melaloma		gewoon houtskoolbekertje	(Alb. & Schwein.:Fr.) Boud.	41826	1a	species		accepted	54840	2015-04-29				3902	Fungi	Anthracobia melaloma (Alb. & Schwein.:Fr.) Boud.	species		FALSE
4165	5192		Clitocybe trullaeformis		grauwe trechterzwam	(Fr.:Fr.) P. Karst.	42169	1a	species		accepted	55194	2015-04-29				3902	Fungi	Clitocybe trullaeformis (Fr.:Fr.) P. Karst.	species		FALSE
4212	5240		Gyrodon lividus		elzeboleet	(Bull.:Fr.) Sacc.	21978	1a	species		accepted	55721	2015-04-29				3902	Fungi	Gyrodon lividus (Bull.:Fr.) Sacc.	species		FALSE
4259	5287		Mycenella bryophila		tweesporig taaisteeltje	(Voglino) Singer	43073	1a	species		accepted	56194	2015-04-29			1	3902	Fungi	Mycenella bryophila (Voglino) Singer	species		FALSE
4301	5329		Psilocybe fimetaria		blauwvoetkaalkopje	(P.D. Orton) Watling	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe fimetaria (P.D. Orton) Watling	species		FALSE
4304	5332		Psilocybe merdaria		meststropharia	(Fr.:Fr.) Ricken	43448	1a	species		accepted	56582	2015-04-29				3902	Fungi	Psilocybe merdaria (Fr.:Fr.) Ricken	species		FALSE
4308	5336		Rhodocybe fallax		witte zalmplaat	(Quél.) Singer	43511	1a	species		accepted	56645	2015-04-29				3902	Fungi	Rhodocybe fallax (Quél.) Singer	species		FALSE
4311	5339		Scleroderma cepa		uiige aardappelbovist	Pers.	43589	1a	species		accepted	56735	2015-04-29			3	3902	Fungi	Scleroderma cepa Pers.	species		FALSE
