taxonid,annexcode,acceptedname,gbif_scientificName,gbif_accepted_name,gbif_kingdom,gbif_phylum,gbif_order,gbif_class,gbif_family,gbif_genus
1733,BXL-ORD-2012_Annex II.3,Torilis arvensis,Torilis arvensis Link,Torilis arvensis Link,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Torilis
1739,BXL-ORD-2012_Annex II.3,Trifolium medium,Trifolium medium L.,Trifolium medium L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Fabaceae,Trifolium
1742,BXL-ORD-2012_Annex II.3,Trifolium striatum,Trifolium striatum L.,Trifolium striatum L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Fabaceae,Trifolium
1791,BXL-ORD-2012_Annex II.3,Conocephalus dorsalis,"Conocephalus dorsalis (Latreille, 1804)","Conocephalus dorsalis (Latreille, 1804)",Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Conocephalus
1798,BXL-ORD-2012_Annex II.3,Gryllotalpa gryllotalpa,"Gryllotalpa gryllotalpa (Linnaeus, 1758)","Gryllotalpa gryllotalpa (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Insecta,Gryllotalpidae,Gryllotalpa
1799,BXL-ORD-2012_Annex II.3,Leptophyes punctatissima,"Leptophyes punctatissima (Bosc, 1792)","Leptophyes punctatissima (Bosc, 1792)",Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Leptophyes
1801,BXL-ORD-2012_Annex II.3,Stethophyma grossum,"Stethophyma grossum (Linnaeus, 1758)","Stethophyma grossum (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Insecta,Acrididae,Stethophyma
1802,BXL-ORD-2012_Annex II.3,Meconema thalassinum,"Meconema thalassinum (De Geer, 1773)","Meconema thalassinum (De Geer, 1773)",Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Meconema
1807,BXL-ORD-2012_Annex II.3,Oedipoda caerulescens,"Oedipoda caerulescens (Linnaeus, 1758)","Oedipoda caerulescens (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Insecta,Acrididae,Oedipoda
1811,BXL-ORD-2012_Annex II.3,Pholidoptera griseoaptera,"Pholidoptera griseoaptera (De Geer, 1773)","Pholidoptera griseoaptera (De Geer, 1773)",Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Pholidoptera
1818,BXL-ORD-2012_Annex II.3,Tetrix tenuicornis,"Tetrix tenuicornis (Sahlberg, 1891)","Tetrix tenuicornis (Sahlberg, 1891)",Animalia,Arthropoda,Orthoptera,Insecta,Tetrigidae,Tetrix
1820,BXL-ORD-2012_Annex II.3,Tettigonia viridissima,"Tettigonia viridissima (Linnaeus, 1758)","Tettigonia viridissima (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Tettigonia
1821,BXL-ORD-2012_Annex II.3,Meconema meridionale,"Meconema meridionale Costa & A., 1860","Meconema meridionale Costa & A., 1860",Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Meconema
1829,BXL-ORD-2012_Annex II.3,Aeshna grandis,"Aeshna grandis Linnaeus, 1758","Aeshna grandis Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Aeshnidae,Aeshna
1831,BXL-ORD-2012_Annex II.3,Aeshna mixta,"Aeshna mixta Latreille, 1805","Aeshna mixta Latreille, 1805",Animalia,Arthropoda,Odonata,Insecta,Aeshnidae,Aeshna
1833,BXL-ORD-2012_Annex II.3,Anax imperator,"Anax imperator Leach, 1815","Anax imperator Leach, 1815",Animalia,Arthropoda,Odonata,Insecta,Aeshnidae,Anax
1836,BXL-ORD-2012_Annex II.3,Ceriagrion tenellum,"Ceriagrion tenellum De Villers, 1789","Ceriagrion tenellum De Villers, 1789",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Ceriagrion
1839,BXL-ORD-2012_Annex II.3,Coenagrion mercuriale,"Coenagrion mercuriale Charpentier, 1840","Coenagrion mercuriale Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Coenagrion
1840,BXL-ORD-2012_Annex II.3,Coenagrion puella,"Coenagrion puella Linnaeus, 1758","Coenagrion puella Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Coenagrion
1841,BXL-ORD-2012_Annex II.3,Cordulegaster boltonii,"Cordulegaster boltonii Donovan, 1807","Cordulegaster boltonii Donovan, 1807",Animalia,Arthropoda,Odonata,Insecta,Cordulegastridae,Cordulegaster
1842,BXL-ORD-2012_Annex II.3,Erythromma viridulum,"Erythromma viridulum Charpentier, 1840","Erythromma viridulum Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Erythromma
1844,BXL-ORD-2012_Annex II.3,Gomphus pulchellus,"Gomphus pulchellus Selys, 1840","Gomphus pulchellus Selys, 1840",Animalia,Arthropoda,Odonata,Insecta,Gomphidae,Gomphus
1847,BXL-ORD-2012_Annex II.3,Leucorrhinia caudalis,"Leucorrhinia caudalis Charpentier, 1840","Leucorrhinia caudalis Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Leucorrhinia
1852,BXL-ORD-2012_Annex II.3,Libellula quadrimaculata,"Libellula quadrimaculata Linnaeus, 1758","Libellula quadrimaculata Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Libellula
1854,BXL-ORD-2012_Annex II.3,Nehalennia speciosa,"Nehalennia speciosa Charpentier, 1840","Nehalennia speciosa Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Nehalennia
1857,BXL-ORD-2012_Annex II.3,Orthetrum cancellatum,"Orthetrum cancellatum Linnaeus, 1758","Orthetrum cancellatum Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Orthetrum
1859,BXL-ORD-2012_Annex II.3,Oxygastra curtisii,"Oxygastra curtisii Dale, 1834","Oxygastra curtisii Dale, 1834",Animalia,Arthropoda,Odonata,Insecta,Corduliidae,Oxygastra
1860,BXL-ORD-2012_Annex II.3,Pyrrhosoma nymphula,"Pyrrhosoma nymphula Sulzer, 1776","Pyrrhosoma nymphula Sulzer, 1776",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Pyrrhosoma
1861,BXL-ORD-2012_Annex II.3,Somatochlora arctica,"Somatochlora arctica Zetterstedt, 1840","Somatochlora arctica Zetterstedt, 1840",Animalia,Arthropoda,Odonata,Insecta,Corduliidae,Somatochlora
1865,BXL-ORD-2012_Annex II.3,Sympetrum pedemontanum,"Sympetrum pedemontanum O.F.Müller, 1766","Sympetrum pedemontanum O.F.Müller, 1766",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Sympetrum
1866,BXL-ORD-2012_Annex II.3,Sympetrum sanguineum,"Sympetrum sanguineum Müller, 1764","Sympetrum sanguineum Müller, 1764",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Sympetrum
1997,BXL-ORD-2012_Annex II.3,Gonepteryx rhamni,"Gonepteryx rhamni (Linnaeus, 1758)","Gonepteryx rhamni (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Pieridae,Gonepteryx
1998,BXL-ORD-2012_Annex II.3,Inachis io,"Inachis io (Linnaeus, 1758)","Inachis io (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Aglais
2005,BXL-ORD-2012_Annex II.3,Neozephyrus quercus,"Neozephyrus quercus (Linnaeus, 1758)","Favonius quercus (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Favonius
2006,BXL-ORD-2012_Annex II.3,Thymelicus sylvestris,"Thymelicus sylvestris (Poda, 1761)","Thymelicus sylvestris (Poda, 1761)",Animalia,Arthropoda,Lepidoptera,Insecta,Hesperiidae,Thymelicus
2011,BXL-ORD-2012_Annex II.3,Vanessa atalanta,"Vanessa atalanta (Linnaeus, 1758)","Vanessa atalanta (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Vanessa
2013,BXL-ORD-2012_Annex II.3,Celastrina argiolus,"Celastrina argiolus (Linnaeus, 1758)","Celastrina argiolus (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Celastrina
2018,BXL-ORD-2012_Annex II.3,Pieris brassicae,"Pieris brassicae (Linnaeus, 1758)","Pieris brassicae (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Pieridae,Pieris
2021,BXL-ORD-2012_Annex II.3,Nymphalis polychloros,"Nymphalis polychloros (Linnaeus, 1758)","Nymphalis polychloros (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Nymphalis
2022,BXL-ORD-2012_Annex II.3,Apatura iris,"Apatura iris (Linnaeus, 1758)","Apatura iris (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Apatura
2024,BXL-ORD-2012_Annex II.3,Polyommatus icarus,"Polyommatus icarus (Rottemburg, 1775)","Polyommatus icarus (Rottemburg, 1775)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Polyommatus
2026,BXL-ORD-2012_Annex II.3,Satyrium w-album,"Satyrium w-album (Knoch, 1782)","Satyrium w-album (Knoch, 1782)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Satyrium
2156,BXL-ORD-2012_Annex II.3,Formica polyctena,"Formica polyctena Foerster, 1850","Formica polyctena Foerster, 1850",Animalia,Arthropoda,Hymenoptera,Insecta,Formicidae,Formica
2366,BXL-ORD-2012_Annex II.3,Petrorhagia prolifera,Petrorhagia prolifera (L.) P.W.Ball & Heywood,Petrorhagia prolifera (L.) P.W.Ball & Heywood,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Caryophyllaceae,Petrorhagia
2370,BXL-ORD-2012_Annex II.3,Phyteuma spicatum,Phyteuma spicatum L.,Phyteuma spicatum L.,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanulaceae,Phyteuma
2379,BXL-ORD-2012_Annex II.3,Polygala serpyllifolia,Polygala serpyllifolia Hosé,Polygala serpyllifolia Hosé,Plantae,Tracheophyta,Fabales,Magnoliopsida,Polygalaceae,Polygala
2381,BXL-ORD-2012_Annex II.3,Polygala vulgaris,Polygala vulgaris L.,Polygala vulgaris L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Polygalaceae,Polygala
2579,BXL-ORD-2012_Annex II.3,Alchemilla glabra,Alchemilla glabra Neygenf.,Alchemilla glabra Neygenf.,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rosaceae,Alchemilla
2584,BXL-ORD-2012_Annex II.3,Alchemilla xanthochlora,Alchemilla xanthochlora Rothm.,Alchemilla xanthochlora Rothm.,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rosaceae,Alchemilla
2586,BXL-ORD-2012_Annex II.3,Allium ursinum,Allium ursinum L.,Allium ursinum L.,Plantae,Tracheophyta,Asparagales,Liliopsida,Amaryllidaceae,Allium
2598,BXL-ORD-2012_Annex II.3,Anthemis arvensis,Anthemis arvensis L.,Anthemis arvensis L.,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Anthemis
2600,BXL-ORD-2012_Annex II.3,Calluna vulgaris,Calluna vulgaris (L.) Hull,Calluna vulgaris (L.) Hull,Plantae,Tracheophyta,Ericales,Magnoliopsida,Ericaceae,Calluna
2601,BXL-ORD-2012_Annex II.3,Caltha palustris,Caltha palustris L.,Caltha palustris L.,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Ranunculaceae,Caltha
2608,BXL-ORD-2012_Annex II.3,Campanula rotundifolia,Campanula rotundifolia L.,Campanula rotundifolia L.,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanulaceae,Campanula
2609,BXL-ORD-2012_Annex II.3,Campanula trachelium,Campanula trachelium L.,Campanula trachelium L.,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanulaceae,Campanula
2616,BXL-ORD-2012_Annex II.3,Epipactis helleborine,Epipactis helleborine (L.) Crantz,Epipactis helleborine (L.) Crantz,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Epipactis
2631,BXL-ORD-2012_Annex II.3,Euphorbia amygdaloides,Euphorbia amygdaloides L.,Euphorbia amygdaloides L.,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbiaceae,Euphorbia
2633,BXL-ORD-2012_Annex II.3,Euphorbia exigua,Euphorbia exigua L.,Euphorbia exigua L.,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbiaceae,Euphorbia
2654,BXL-ORD-2012_Annex II.3,Gagea spathacea,Gagea spathacea Salisb.,Gagea spathacea Salisb.,Plantae,Tracheophyta,Liliales,Liliopsida,Liliaceae,Gagea
2664,BXL-ORD-2012_Annex II.3,Leontodon hispidus,Leontodon hispidus L.,Leontodon hispidus L.,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Leontodon
2673,BXL-ORD-2012_Annex II.3,Ononis repens,Ononis repens L.,Ononis spinosa subsp. procurrens (Wallr.) Briq.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Fabaceae,Ononis
2694,BXL-ORD-2012_Annex II.3,Sanicula europaea,Sanicula europaea L.,Sanicula europaea L.,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Sanicula
2778,BXL-ORD-2012_Annex II.3,Chorthippus albomarginatus,"Chorthippus albomarginatus (De Geer, 1773)","Chorthippus albomarginatus (De Geer, 1773)",Animalia,Arthropoda,Orthoptera,Insecta,Acrididae,Chorthippus
2781,BXL-ORD-2012_Annex II.3,Chorthippus brunneus,"Chorthippus brunneus (Thunberg, 1815)","Chorthippus brunneus (Thunberg, 1815)",Animalia,Arthropoda,Orthoptera,Insecta,Acrididae,Chorthippus
2785,BXL-ORD-2012_Annex II.3,Chorthippus parallelus,"Chorthippus parallelus (Zetterstedt, 1821)",Pseudochorthippus parallelus parallelus,Animalia,Arthropoda,Orthoptera,Insecta,Acrididae,Pseudochorthippus
3254,BXL-ORD-2012_Annex II.3,Crepis paludosa,Crepis paludosa Moench,Crepis paludosa Moench,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Crepis
3256,BXL-ORD-2012_Annex II.3,Cruciata laevipes,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Rubiaceae,Cruciata
3272,BXL-ORD-2012_Annex II.3,Hieracium lactucella,Hieracium lactucella Wallr.,Pilosella lactucella subsp. lactucella,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Pilosella
3279,BXL-ORD-2012_Annex II.3,Holosteum umbellatum,Holosteum umbellatum L.,Holosteum umbellatum L.,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Caryophyllaceae,Holosteum
3288,BXL-ORD-2012_Annex II.3,Hypericum hirsutum,Hypericum hirsutum L.,Hypericum hirsutum L.,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Hypericaceae,Hypericum
3290,BXL-ORD-2012_Annex II.3,Hypericum montanum,Hypericum montanum L.,Hypericum montanum L.,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Hypericaceae,Hypericum
3303,BXL-ORD-2012_Annex II.3,Valeriana dioica,Valeriana dioica L.,Valeriana dioica L.,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Caprifoliaceae,Valeriana
3316,BXL-ORD-2012_Annex II.3,Vinca minor,Vinca minor L.,Vinca minor L.,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Apocynaceae,Vinca
3391,BXL-ORD-2012_Annex II.3,Pieris napi,"Pieris napi (Linnaeus, 1758)","Pieris napi (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Pieridae,Pieris
3392,BXL-ORD-2012_Annex II.3,Pieris rapae,"Pieris rapae (Linnaeus, 1758)","Pieris rapae (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Pieridae,Pieris
3395,BXL-ORD-2012_Annex II.3,Aglais urticae,"Aglais urticae (Linnaeus, 1758)","Aglais urticae (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Aglais
3396,BXL-ORD-2012_Annex II.3,Lycaena phlaeas,"Lycaena phlaeas (Linnaeus, 1761)","Lycaena phlaeas (Linnaeus, 1761)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Lycaena
3398,BXL-ORD-2012_Annex II.3,Papilio machaon,"Papilio machaon Linnaeus, 1758","Papilio machaon Linnaeus, 1758",Animalia,Arthropoda,Lepidoptera,Insecta,Papilionidae,Papilio
3399,BXL-ORD-2012_Annex II.3,Araschnia levana,"Araschnia levana (Linnaeus, 1758)","Araschnia levana (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Araschnia
3401,BXL-ORD-2012_Annex II.3,Anthocharis cardamines,"Anthocharis cardamines (Linnaeus, 1758)","Anthocharis cardamines (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Pieridae,Anthocharis
3406,BXL-ORD-2012_Annex II.3,Nymphalis antiopa,"Nymphalis antiopa (Linnaeus, 1758)","Nymphalis antiopa (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Nymphalis
3407,BXL-ORD-2012_Annex II.3,Thecla betulae,"Thecla betulae (Linnaeus, 1758)","Thecla betulae (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Thecla
3417,BXL-ORD-2012_Annex II.3,Thymelicus lineola,"Thymelicus lineola (Ochsenheimer, 1808)","Thymelicus lineola (Ochsenheimer, 1808)",Animalia,Arthropoda,Lepidoptera,Insecta,Hesperiidae,Thymelicus
5618,BXL-ORD-2012_Annex II.3,Atypus affinis,"Atypus affinis Eichwald, 1830","Atypus affinis Eichwald, 1830",Animalia,Arthropoda,Araneae,Arachnida,Atypidae,Atypus
18909,BXL-ORD-2012_Annex II.3,Melolontha melolontha,"Melolontha melolontha (Linnaeus, 1758)","Melolontha melolontha (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Melolonthidae,Melolontha
20207,BXL-ORD-2012_Annex II.3,Aeshna affinis,"Aeshna affinis Vander Linden, 1820","Aeshna affinis Vander Linden, 1820",Animalia,Arthropoda,Odonata,Insecta,Aeshnidae,Aeshna
20208,BXL-ORD-2012_Annex II.3,Aeshna cyanea,"Aeshna cyanea Müller, 1764","Aeshna cyanea Müller, 1764",Animalia,Arthropoda,Odonata,Insecta,Aeshnidae,Aeshna
20211,BXL-ORD-2012_Annex II.3,Aeshna subarctica,"Aeshna subarctica Walker, 1908","Aeshna subarctica Walker, 1908",Animalia,Arthropoda,Odonata,Insecta,Aeshnidae,Aeshna
20214,BXL-ORD-2012_Annex II.3,Calopteryx splendens,"Calopteryx splendens Harris, 1780","Calopteryx splendens Harris, 1780",Animalia,Arthropoda,Odonata,Insecta,Calopterygidae,Calopteryx
20216,BXL-ORD-2012_Annex II.3,Coenagrion lunulatum,"Coenagrion lunulatum Charpentier, 1840","Coenagrion lunulatum Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Coenagrion
20220,BXL-ORD-2012_Annex II.3,Enallagma cyathigerum,"Enallagma cyathigerum Charpentier, 1840","Enallagma cyathigerum Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Enallagma
20221,BXL-ORD-2012_Annex II.3,Erythromma najas,"Erythromma najas Hansemann, 1823","Erythromma najas Hansemann, 1823",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Erythromma
20222,BXL-ORD-2012_Annex II.3,Ischnura elegans,"Ischnura elegans Vander Linden, 1820","Ischnura elegans Vander Linden, 1820",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Ischnura
20223,BXL-ORD-2012_Annex II.3,Ischnura pumilio,"Ischnura pumilio Charpentier, 1825","Ischnura pumilio Charpentier, 1825",Animalia,Arthropoda,Odonata,Insecta,Coenagrionidae,Ischnura
20224,BXL-ORD-2012_Annex II.3,Cordulia aenea,"Cordulia aenea Linnaeus, 1758","Cordulia aenea Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Corduliidae,Cordulia
20225,BXL-ORD-2012_Annex II.3,Epitheca bimaculata,"Epitheca bimaculata Charpentier, 1825","Epitheca bimaculata Charpentier, 1825",Animalia,Arthropoda,Odonata,Insecta,Corduliidae,Epitheca
20227,BXL-ORD-2012_Annex II.3,Onychogomphus forcipatus,"Onychogomphus forcipatus Linnaeus, 1758","Onychogomphus forcipatus Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Gomphidae,Onychogomphus
20230,BXL-ORD-2012_Annex II.3,Lestes sponsa,"Lestes sponsa Hansemann, 1823","Lestes sponsa Hansemann, 1823",Animalia,Arthropoda,Odonata,Insecta,Lestidae,Lestes
20232,BXL-ORD-2012_Annex II.3,Lestes viridis,"Lestes viridis Vander Linden, 1825","Lestes viridis Vander Linden, 1825",Animalia,Arthropoda,Odonata,Insecta,Lestidae,Lestes
20235,BXL-ORD-2012_Annex II.3,Libellula depressa,"Libellula depressa Linnaeus, 1758","Libellula depressa Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Libellula
20236,BXL-ORD-2012_Annex II.3,Sympetrum danae,"Sympetrum danae Sulzer, 1776","Sympetrum danae Sulzer, 1776",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Sympetrum
20240,BXL-ORD-2012_Annex II.3,Sympetrum striolatum,"Sympetrum striolatum Charpentier, 1840","Sympetrum striolatum Charpentier, 1840",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Sympetrum
20241,BXL-ORD-2012_Annex II.3,Sympetrum vulgatum,"Sympetrum vulgatum Linnaeus, 1758","Sympetrum vulgatum Linnaeus, 1758",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Sympetrum
20242,BXL-ORD-2012_Annex II.3,Platycnemis pennipes,"Platycnemis pennipes Pallas, 1771","Platycnemis pennipes Pallas, 1771",Animalia,Arthropoda,Odonata,Insecta,Platycnemididae,Platycnemis
20582,BXL-ORD-2012_Annex II.3,Tetrix subulata,"Tetrix subulata (Linnaeus, 1758)","Tetrix subulata (Linnaeus, 1758)",Animalia,Arthropoda,Orthoptera,Insecta,Tetrigidae,Tetrix
20583,BXL-ORD-2012_Annex II.3,Barbitistes serricauda,"Barbitistes serricauda (Fabricius, 1794)","Barbitistes serricauda (Fabricius, 1794)",Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Barbitistes
20584,BXL-ORD-2012_Annex II.3,Conocephalus discolor,"Conocephalus discolor Thunberg, 1815",Conocephalus fuscus fuscus,Animalia,Arthropoda,Orthoptera,Insecta,Tettigoniidae,Conocephalus
20637,BXL-ORD-2012_Annex II.3,Berula erecta,Berula erecta (Huds.) Coville,Berula erecta (Huds.) Coville,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Berula
20652,BXL-ORD-2012_Annex II.3,Pimpinella major,Pimpinella major Huds.,Pimpinella major Huds.,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Pimpinella
20653,BXL-ORD-2012_Annex II.3,Pimpinella saxifraga,Pimpinella saxifraga L.,Pimpinella saxifraga L.,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Pimpinella
20657,BXL-ORD-2012_Annex II.3,Torilis japonica,Torilis japonica DC.,Torilis japonica DC.,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Torilis
20704,BXL-ORD-2012_Annex II.3,Erigeron acer,Erigeron acer L.,Erigeron acer L.,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Erigeron
20739,BXL-ORD-2012_Annex II.3,Senecio ovatus,"Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd.","Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd.",Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Senecio
20761,BXL-ORD-2012_Annex II.3,Impatiens noli-tangere,Impatiens noli-tangere L.,Impatiens noli-tangere L.,Plantae,Tracheophyta,Ericales,Magnoliopsida,Balsaminaceae,Impatiens
20776,BXL-ORD-2012_Annex II.3,Lithospermum officinale,Lithospermum officinale L.,Lithospermum officinale L.,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Boraginaceae,Lithospermum
20800,BXL-ORD-2012_Annex II.3,Cardamine amara,Cardamine amara L.,Cardamine amara L.,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Brassicaceae,Cardamine
20843,BXL-ORD-2012_Annex II.3,Teesdalia nudicaulis,Teesdalia nudicaulis (L.) R.Br.,Teesdalia nudicaulis (L.) R.Br.,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Brassicaceae,Teesdalia
20870,BXL-ORD-2012_Annex II.3,Lychnis flos-cuculi,Lychnis flos-cuculi L.,Silene flos-cuculi (L.) Greuter & Burdet,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Caryophyllaceae,Silene
20888,BXL-ORD-2012_Annex II.3,Stellaria holostea,Stellaria holostea L.,Stellaria holostea L.,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Caryophyllaceae,Stellaria
20973,BXL-ORD-2012_Annex II.3,Cyperus fuscus,Cyperus fuscus L.,Cyperus fuscus L.,Plantae,Tracheophyta,Poales,Liliopsida,Cyperaceae,Cyperus
20998,BXL-ORD-2012_Annex II.3,Equisetum sylvaticum,Equisetum sylvaticum L.,Equisetum sylvaticum L.,Plantae,Tracheophyta,Equisetales,Equisetopsida,Equisetaceae,Equisetum
21003,BXL-ORD-2012_Annex II.3,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus L.,Plantae,Tracheophyta,Ericales,Magnoliopsida,Ericaceae,Vaccinium
21059,BXL-ORD-2012_Annex II.3,Corydalis solida,Corydalis solida (L.) Clairv.,Corydalis solida (L.) Clairv.,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Papaveraceae,Corydalis
21065,BXL-ORD-2012_Annex II.3,Centaurium erythraea,Centaurium erythraea Rafn,Centaurium erythraea Rafn,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Gentianaceae,Centaurium
21084,BXL-ORD-2012_Annex II.3,Myriophyllum verticillatum,Myriophyllum verticillatum L.,Myriophyllum verticillatum L.,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Haloragaceae,Myriophyllum
21091,BXL-ORD-2012_Annex II.3,Iris pseudacorus,Iris pseudacorus L.,Iris pseudacorus L.,Plantae,Tracheophyta,Asparagales,Liliopsida,Iridaceae,Iris
21093,BXL-ORD-2012_Annex II.3,Juncus acutiflorus,Juncus acutiflorus Ehrh. ex Hoffm.,Juncus acutiflorus Ehrh. ex Hoffm.,Plantae,Tracheophyta,Poales,Liliopsida,Juncaceae,Juncus
